,N,Smean,Ssd
0,0.0,15.665959239616985,0.28723203452369633
1,1.0,19.743322539872096,0.3462195249025269
2,2.0,23.310380812367224,0.3899363632792134
3,3.0,26.48015059000949,0.42254158423806065
4,4.0,29.45492506904695,0.44911981119784045
5,5.0,32.39449144652716,0.47339552310561217
6,6.0,35.389970501338304,0.4975086635323952
7,7.0,38.46069719369369,0.5219365799857336
8,8.0,41.53307004011916,0.544685192320683
9,9.0,44.376146233376765,0.5591513386546537
10,10.0,46.4649968704998,0.5502458321162186
11,11.0,46.755134353982555,0.49068149115997434
12,12.0,43.48545835533569,0.3526952282292708
13,13.0,34.63440461457492,0.2219051217939167
14,14.0,20.406129303658922,0.32149350561154444
15,15.0,6.792406900355655,0.2705455981340336
16,16.0,0.7972164357542088,0.06799166436753559
17,17.0,0.014327332479723506,0.002449290434798919
18,18.0,7.457404305155456e-06,2.5703814316142463e-06
