,N,Smean,Ssd
0,0.0,23.404971939775503,0.7453410034842625
1,0.1,23.60574828901133,0.7498453572476941
2,0.2,23.808247243455185,0.7543804655042423
3,0.30000000000000004,24.012483575559582,0.7589466594566615
4,0.4,24.21847218364157,0.7635442757668317
5,0.5,24.426228092886483,0.7681736566486814
6,0.6,24.63576645635454,0.7728351499609217
7,0.7,24.847102555988602,0.7775291093009569
8,0.7999999999999999,25.060251803624176,0.7822558941003702
9,0.8999999999999999,25.275229741999656,0.7870158697208056
10,0.9999999999999999,25.4920520457668,0.7918094075507764
11,1.0999999999999999,25.710734522501102,0.7966368851038103
12,1.2,25.93129311371038,0.8014986861167229
13,1.3,26.15374389584157,0.806395200649485
14,1.4000000000000001,26.378103081284742,0.8113268251853671
15,1.5000000000000002,26.604387019372677,0.8162939627317833
16,1.6000000000000003,26.832612197376193,0.8212970229219396
17,1.7000000000000004,27.062795241492598,0.826336422117292
18,1.8000000000000005,27.29495291782755,0.8314125835101274
19,1.9000000000000006,27.529102133367378,0.8365259372266719
20,2.0000000000000004,27.765259936942318,0.841676920431173
21,2.1000000000000005,28.003443520176834,0.84686597742937
22,2.2000000000000006,28.243670218427578,0.8520935597729219
23,2.3000000000000007,28.485957511705195,0.8573601263636479
24,2.400000000000001,28.73032302557926,0.8626661435575927
25,2.500000000000001,28.976784532063455,0.8680120852695955
26,2.600000000000001,29.225359950478996,0.8733984330769042
27,2.700000000000001,29.47606734829343,0.8788256763228571
28,2.800000000000001,29.72892494193201,0.8842943122198849
29,2.9000000000000012,29.983951097559228,0.8898048459517538
30,3.0000000000000013,30.241164331826212,0.8953577907750407
31,3.1000000000000014,30.500583312581323,0.9009536681198234
32,3.2000000000000015,30.762226859539336,0.9065930076882219
33,3.3000000000000016,31.026113944906548,0.9122763475522284
34,3.4000000000000017,31.29226369395421,0.9180042342497867
35,3.5000000000000018,31.5606953855398,0.9237772228782495
36,3.600000000000002,31.831428452566467,0.9295958771860472
37,3.700000000000002,32.104482482378195,0.9354607696611755
38,3.800000000000002,32.379877217082665,0.9413724816176856
39,3.900000000000002,32.657632553795686,0.9473316032778777
40,4.000000000000002,32.93776854479989,0.9533387338507657
41,4.100000000000001,33.220305397610176,0.9593944816073515
42,4.200000000000001,33.50526347493741,0.965499463950116
43,4.300000000000001,33.792663294539544,0.971654307478141
44,4.4,34.0825255289534,0.9778596480457691
45,4.5,34.37487100509316,0.9841161308160127
46,4.6,34.669720703706695,0.9904244103058104
47,4.699999999999999,34.9670957586742,0.9967851504252128
48,4.799999999999999,35.26701745613865,1.0031990245062274
49,4.899999999999999,35.56950723345144,1.0096667153242014
50,4.999999999999998,35.87458667791711,1.0161889151081196
51,5.099999999999998,36.18227752532192,1.022766325540362
52,5.1999999999999975,36.49260165822535,1.0293996577442819
53,5.299999999999997,36.80558110399567,1.0360896322585402
54,5.399999999999997,37.121238032568435,1.0428369789972844
55,5.4999999999999964,37.43959475390248,1.0496424371941204
56,5.599999999999996,37.76067371510988,1.056506755329984
57,5.699999999999996,38.084497497231624,1.063430691041446
58,5.799999999999995,38.41108881162907,1.0704150110094193
59,5.899999999999995,38.74047049595971,1.0774604908254866
60,5.999999999999995,39.07266550970197,1.0845679148346907
61,6.099999999999994,39.407696929191616,1.0917380759518343
62,6.199999999999994,39.74558794212961,1.0989717754498654
63,6.299999999999994,40.08636184151707,1.1062698227174865
64,6.399999999999993,40.430042018970255,1.113633034983393
65,6.499999999999993,40.776651957363974,1.121062237004269
66,6.5999999999999925,41.12621522274869,1.1285582607139941
67,6.699999999999992,41.47875545548062,1.1361219448294857
68,6.799999999999992,41.8342963605007,1.1437541344111815
69,6.8999999999999915,42.192861696692816,1.1514556803730989
70,6.999999999999991,42.55447526524385,1.1592274389386739
71,7.099999999999991,42.91916089692726,1.167070271037641
72,7.19999999999999,43.28694243821825,1.1749850416397776
73,7.29999999999999,43.657843736147534,1.1829726190191872
74,7.39999999999999,44.03188862179027,1.1910338739434643
75,7.499999999999989,44.409100892277166,1.1991696787831612
76,7.599999999999989,44.78950429121015,1.2073809065321597
77,7.699999999999989,45.173122487350135,1.2156684297341078
78,7.799999999999988,45.55997905143748,1.2240331193055929
79,7.899999999999988,45.95009743099325,1.2324758432483893
80,7.999999999999988,46.34350092293703,1.2409974652411917
81,8.099999999999987,46.74021264384469,1.2495988431010183
82,8.199999999999987,47.14025549765428,1.2582808271040464
83,8.299999999999986,47.54365214061222,1.2670442581531718
84,8.399999999999986,47.95042494323958,1.275889965781242
85,8.499999999999986,48.36059594907406,1.2848187659761334
86,8.599999999999985,48.77418682992911,1.2938314588113906
87,8.699999999999985,49.191218837387744,1.3029288258694711
88,8.799999999999985,49.61171275022863,1.312111627438752
89,8.899999999999984,50.03568881745659,1.321380599466747
90,8.999999999999984,50.46316669658092,1.3307364502482704
91,9.099999999999984,50.89416538676361,1.3401798568300531
92,9.199999999999983,51.32870315642121,1.3497114611056715
93,9.299999999999983,51.76679746483768,1.35933186557813
94,9.399999999999983,52.20846487730633,1.3690416287612743
95,9.499999999999982,52.65372097328342,1.3788412601931308
96,9.599999999999982,53.10258024699382,1.3887312150287123
97,9.699999999999982,53.55505599988535,1.3987118881778446
98,9.799999999999981,54.01116022428193,1.4087836079542018
99,9.89999999999998,54.47090347753262,1.4189466291933874
100,9.99999999999998,54.934294745902015,1.4292011258001929
101,10.09999999999998,55.40134129738478,1.4395471826780835
102,10.19999999999998,55.872048522567034,1.4499847869935658
103,10.29999999999998,56.34641976258725,1.4605138187211448
104,10.399999999999979,56.824456123175736,1.471134040413068
105,10.499999999999979,57.3061562736781,1.4818450861335584
106,10.599999999999978,57.79151622987509,1.4926464494910563
107,10.699999999999978,58.28052911932921,1.5035374706982079
108,10.799999999999978,58.773184927889986,1.5145173225852724
109,10.899999999999977,59.269470225881456,1.525584995484964
110,10.999999999999977,59.76936787239197,1.5367392809016533
111,11.099999999999977,60.27285669596284,1.5479787538736947
112,11.199999999999976,60.77991114984837,1.5593017539252716
113,11.299999999999976,61.290500939884645,1.5707063645072072
114,11.399999999999975,61.804590622862094,1.5821903908063997
115,11.499999999999975,62.32213917313985,1.5937513358068596
116,11.599999999999975,62.84309951508534,1.6053863744698011
117,11.699999999999974,63.36741801874353,1.6170923258965253
118,11.799999999999974,63.895033955957864,1.628865623325019
119,11.899999999999974,64.42587891397935,1.6407022818050272
120,11.999999999999973,64.95987616338894,1.6525978633866323
121,12.099999999999973,65.49693997694555,1.664547439643686
122,12.199999999999973,66.03697489575191,1.6765455513508294
123,12.299999999999972,66.57987493888942,1.6885861651137484
124,12.399999999999972,67.12552275242787,1.7006626267514005
125,12.499999999999972,67.67378869346682,1.7127676112097145
126,12.599999999999971,68.22452984458799,1.7248930687850967
127,12.69999999999997,68.77758895384193,1.7370301674193465
128,12.79999999999997,69.33279329509652,1.7491692308221023
129,12.89999999999997,69.88995344330462,1.7612996721712855
130,12.99999999999997,70.44886195895354,1.773409923127749
131,13.09999999999997,71.00929197567649,1.7854873579032158
132,13.199999999999969,71.57099568472219,1.7975182121112305
133,13.299999999999969,72.1337027097098,1.8094874961334195
134,13.399999999999968,72.69711836483025,1.8213789027309688
135,13.499999999999968,73.26092178942059,1.8331747086438115
136,13.599999999999968,73.82476395162072,1.844855669923577
137,13.699999999999967,74.3882655136514,1.8564009107644543
138,13.799999999999967,74.95101455111921,1.8677878056211934
139,13.899999999999967,75.5125641186888,1.878991854427639
140,13.999999999999966,76.07242965446594,1.8899865507767557
141,14.099999999999966,76.63008621553652,1.9007432429637203
142,14.199999999999966,77.18496553731214,1.911230987869066
143,14.299999999999965,77.73645290968486,1.9214163977243268
144,14.399999999999965,78.28388386349249,1.9312634799099533
145,14.499999999999964,78.8265406615056,1.9407334700465717
146,14.599999999999964,79.36364858907093,1.9497846587821566
147,14.699999999999964,79.89437204074794,1.9583722128460057
148,14.799999999999963,80.41781040078968,1.9664479911392743
149,14.899999999999963,80.93299371719864,1.9739603568715833
150,14.999999999999963,81.43887817140617,1.9808539870217072
151,15.099999999999962,81.93434134841549,1.9870696807334542
152,15.199999999999962,82.41817731563056,1.9925441686276055
153,15.299999999999962,82.88909152260854,1.9972099254528368
154,15.399999999999961,83.34569553873484,2.0009949889988174
155,15.499999999999961,83.7865016514316,2.0038227887766435
156,15.59999999999996,84.20991735405521,2.0056119886327877
157,15.69999999999996,84.61423976026819,2.0062763482250907
158,15.79999999999996,84.99764999048011,2.005724609140393
159,15.89999999999996,85.35820758610053,2.003860412409798
160,15.99999999999996,85.69384501893663,2.000582255281764
161,16.09999999999996,86.00236237628152,1.9957834963211212
162,16.19999999999996,86.2814223171668,1.9893524193000058
163,16.29999999999996,86.52854541207405,1.9811723678609627
