,rho,lambd,S,Nsum,Nmean,Nsd,S0,np,n,St,r,xi,xip
0,34929.84830219989,6304.129924447777,549.0,1458930.0,293888.35972653615,758564694274.5862,661.9089263348861,0.04623342698157298,0.03834689396535155,549.0,0.11386029708061444,0.9999996125731109,0.999948344845892
