,rho,lambd,S,Nsum,Nmean,Nsd,S0,np,n,Ss,r,xi,xip
19,10531267.927224508,3850854.8829972753,294.0,177402.0,742.0971782546223,6014427.049883752,298.8186810271283,0.0015085204081632653,0.0014841943565092447,291.03503649567403,0.09157583516670832,0.9998766138200531,0.9998457720324665
20,14903429.03043474,5508376.4442979945,295.0,176833.0,737.1368816414393,6034892.4879836,299.8645916451643,0.0014985847457627119,0.0014742737632828786,292.09169482305424,0.09004918678085323,0.999877854181643,0.9998473223892866
21,8958584.230135644,3196445.460221757,297.0,177950.0,736.756129079246,6099725.657953342,301.91469228493446,0.001497895622895623,0.001473512258158492,293.93883620366347,0.08899993137771987,0.9998792148745053,0.9998490231520709
22,10546879.603724318,3845160.43702638,292.0,176010.0,741.2944997532478,6036097.297018126,296.79499857780525,0.0015069349315068492,0.0014825889995064953,289.05068929709614,0.09104973014601306,0.9998771897696017,0.9998464919250927
23,11115042.273836276,4033196.216685611,294.0,176998.0,740.3302215395545,6109203.058800748,298.8497478056543,0.0015050850340136055,0.0014806604430791087,291.03127800562044,0.08972614899662128,0.9998788172181521,0.999848526111697
24,9659174.184389634,3479141.309609606,295.0,175992.0,733.6140845051573,5990528.870692307,299.87156005652383,0.001491457627118644,0.0014672281690103143,291.9851015256439,0.08985108871469719,0.9998775376764989,0.9998469267820492
25,7817550.646227912,2788591.8621988166,297.0,177523.0,735.035020261667,5982192.819697499,301.89547964803626,0.0014943013468013467,0.0014700700405233338,293.91470104275487,0.09032521844342044,0.9998771295004331,0.9998464165932588
26,11760167.74499839,4364388.180154692,291.0,177273.0,749.2804535295179,6033651.220777211,295.7387303461406,0.001522963917525773,0.0014985609070590356,288.10674753398104,0.09305989117590037,0.999875816412631,0.9998447753348777
27,11377640.90635736,4168701.237658904,293.0,176981.0,742.8483802572551,6054341.200199493,297.80808019449046,0.0015100767918088738,0.0014856967605145104,290.0603290758905,0.09115631463805204,0.9998773031853189,0.9998466336860381
28,8469676.501494603,3048631.8348617423,293.0,178172.0,747.8568075953876,6143071.894832133,297.80433598793326,0.0015202389078498293,0.0014957136151907754,289.98836861722634,0.09105507967414894,0.9998782601245112,0.9998478297869346
29,9347043.52928631,3381708.0298117343,294.0,177150.0,741.0151918531595,6038969.376176346,298.8299058298933,0.001506377551020408,0.0014820303837063192,290.99953249244345,0.09093785158990694,0.9998772944279571,0.9998466227400074
30,9492353.94920954,3421716.9292989066,298.0,177703.0,733.3000952569611,5965128.741645889,302.91657049650627,0.0014907969798657718,0.001466600190513922,294.95265913005954,0.09015650202496778,0.9998770688568485,0.999846340793436
31,8906231.051082939,3229841.093729618,293.0,177517.0,745.1309388954427,6046600.794303708,297.79497591246394,0.0015146501706484643,0.0014902618777908854,290.00713542075874,0.09183482818876906,0.9998767686235219,0.9998459655248725
32,13007039.233278982,4777390.597909339,297.0,177528.0,735.0538064026041,5985860.535142583,301.8962667318743,0.0014943434343434345,0.001470107612805208,294.0415624968476,0.0902744812939718,0.9998772016484369,0.999846506772725
33,8196186.410565655,2962563.191716336,295.0,177357.0,739.4078823698015,5935924.273565013,299.8294382384237,0.0015030254237288136,0.0014788157647396029,291.965854562675,0.09211575189035195,0.9998754350884053,0.9998442987092361
34,10319238.330230927,3758385.856571504,292.0,177236.0,746.4735790357735,6117797.499651244,296.7888030091723,0.001517431506849315,0.001492947158071547,289.04766346170135,0.09109337192439164,0.9998779832808984,0.999847483753506
35,15304398.422141522,5704329.430291371,297.0,177994.0,737.0261468578165,5954245.71627936,301.8787066762263,0.0014982659932659933,0.0014740522937156328,294.08802488442103,0.09124158028901609,0.9998762183856735,0.9998452777700337
36,5792103.388334777,2059389.1188541567,293.0,177888.0,746.7353585080771,6001639.524371605,297.77617661531275,0.0015178156996587032,0.0014934707170161541,289.9038456406125,0.09292178934892972,0.9998755781057034,0.9998444774697312
37,10227391.228587572,3743891.712581459,292.0,177290.0,746.739909832422,6057761.143221451,296.77334381355445,0.0015178938356164382,0.0014934798196648438,289.0540543404476,0.09206193939899823,0.999876730050562,0.9998459173116437
38,6449691.623281406,2299237.097624364,293.0,176493.0,740.8364416110311,5951912.405541486,297.79346372357907,0.0015059129692832763,0.0014816728832220622,289.92464935846954,0.09222362804470574,0.9998755296800199,0.9998444169413931
39,9392864.847610269,3394115.2511921413,295.0,176204.0,734.5322811060793,5950765.60712155,299.8574816457812,0.0014932542372881354,0.0014690645622121585,291.98581740539726,0.09067812675270247,0.9998765650792518,0.999845711110224
40,10567886.4722073,3834161.861679582,294.0,176469.0,738.1300898150384,6041172.12585844,298.8446793373168,0.0015005867346938775,0.0014762601796300767,291.0223241879702,0.09019815958125177,0.9998778167424405,0.999847275593142
41,8729587.993498052,3174195.041645093,291.0,177209.0,748.9871048760862,6065267.356552354,295.7477486032917,0.001522414089347079,0.0014979742097521722,288.0298882144369,0.09250226466405623,0.9998765121039442,0.9998456448951772
42,11835902.230104972,4327029.273260534,296.0,177410.0,737.0567177961972,6010828.811515638,300.8757598235735,0.0014983952702702704,0.0014741134355923944,293.0308900474135,0.09039006847355131,0.999877378521181,0.9998467278500907
43,9986143.566684842,3633118.7273359546,295.0,176914.0,737.5216407823136,5962766.770480741,299.8454387933984,0.001499271186440678,0.0014750432815646274,292.0071751549314,0.09123373065103144,0.9998763121770193,0.9998453950019631
44,9541303.10985046,3477436.710403069,295.0,176674.0,736.548285813481,5897526.364441502,299.8343818777481,0.0014972372881355933,0.001473096571626962,292.00229210564714,0.09199978195737238,0.9998751089456328,0.9998438910561936
45,6993547.752509978,2499050.546623482,292.0,176890.0,745.0394947370257,6048735.200425105,296.7795688174161,0.0015144691780821918,0.0014900789894740515,288.95433670410466,0.0917798862015036,0.9998768272258497,0.9998460387732699
46,4892421.717583109,1686400.3495494805,298.0,177449.0,732.2208191588948,5996256.913450097,302.9294499640088,0.0014886661073825502,0.0014644416383177894,294.76168977868383,0.08942458842154352,0.9998778870168961,0.9998473634308468
47,13662644.057904316,5052123.123197924,295.0,176393.0,735.3331508635088,5945400.534003589,299.85218229461714,0.0014948559322033898,0.0014706663017270173,292.07882908137753,0.09095799754732925,0.9998763189886606,0.999845403515988
48,8923162.893027315,3240125.5819014832,295.0,176125.0,734.2548646973604,5858433.697876505,299.8362838096311,0.001492584745762712,0.0014685097293947206,291.98494413657994,0.09203787452340481,0.9998746670351559,0.9998433387026511
49,6678258.543811678,2389942.8889907785,294.0,177059.0,740.6957700220681,5930193.185770131,298.80520310438106,0.0015056037414965986,0.0014813915400441362,290.9263874798171,0.09252628714941848,0.9998750975310889,0.9998438767889049
50,8620452.939417927,3089517.9872028083,296.0,177531.0,737.5508895745253,6035792.496995537,300.8792384861965,0.0014994172297297297,0.0014751017791490505,292.9498839002697,0.0901369282583202,0.9998778038029071,0.9998472594197133
51,10887202.139458574,3947491.906477751,295.0,176112.0,734.1135713431814,6002247.274723733,299.8718571531346,0.0014924745762711865,0.0014682271426863628,292.01447005965105,0.08979780951221947,0.999877693547476,0.9998471216088485
52,15965769.018493991,5991593.882667914,292.0,177651.0,748.2629597104255,6085068.9659984475,296.7723406834647,0.0015209845890410958,0.001496525919420851,289.1568716755216,0.09202300210686992,0.9998770329533007,0.9998462959167601
53,13461190.261854948,4951747.178892748,295.0,177530.0,740.0562859548252,6072214.150317264,299.8589488550686,0.0015044915254237288,0.0014801125719096505,292.07073343614024,0.09020598587741017,0.9998781241458824,0.9998476598240003
54,14419473.807535984,5353929.998635134,293.0,177288.0,744.1401017210837,6075938.94166529,297.8068235906781,0.0015126962457337886,0.0014882802034421674,290.1157021952798,0.09114843376659264,0.9998775267314459,0.9998469131015706
55,6468306.220887356,2298909.955821012,296.0,177881.0,739.068748268834,5959382.13100467,300.8532704444978,0.0015023733108108109,0.001478137496537668,292.88803764681546,0.09166896035904175,0.9998759823196395,0.9998449827057707
56,20049459.83777741,7548771.054241041,295.0,177136.0,738.4191517589533,6028793.198095304,299.85679471146693,0.0015011525423728814,0.0014768383035179066,292.160573521389,0.09045419520556726,0.9998775179165222,0.9998469020835907
57,7839261.03323074,2790000.569421799,295.0,176927.0,737.5243912130114,6050511.201850225,299.8663537571398,0.0014993813559322036,0.0014750487824260227,291.9333173107651,0.08991116967909224,0.9998781054415721,0.9998476364450372
58,10919120.25894208,3971427.5249383086,295.0,177590.0,740.3107594116653,6070056.328964405,299.85718453749934,0.001505,0.0014806215188233308,292.02189243529347,0.09030012918371089,0.9998780388979458,0.9998475532705751
59,10294994.105109746,3759095.755347044,295.0,177517.0,740.0547917028082,5982680.375380992,299.8375964696264,0.0015043813559322036,0.0014801095834056162,292.0184678073295,0.0915557604005541,0.9998763004631255,0.9998453803605013
60,13682917.706662737,5094504.199512579,293.0,177108.0,743.4213776664698,5999274.442355475,297.79208219019324,0.001511160409556314,0.0014868427553329394,290.11183235212724,0.09213511488708136,0.9998760814520473,0.9998451066136
61,10492176.206759632,3830844.8751677135,294.0,177129.0,740.943468855902,6010231.171307212,298.8234046274587,0.0015061989795918367,0.0014818869377118038,291.0317708629157,0.09135504064838026,0.9998767196389395,0.9998459042979179
62,13988633.434538234,5232409.439434398,293.0,176875.0,742.4639887384378,5945633.248196222,297.78380278843264,0.0015091723549488054,0.0014849279774768755,290.1214394828509,0.09272714917451237,0.9998751244892269,0.9998439104844731
63,11722625.715000937,4254843.786401177,297.0,177385.0,734.4206702565398,6043586.910859451,301.9131391312111,0.0014931397306397307,0.0014688413405130796,294.0076356250504,0.08925813128415087,0.9998784793399865,0.9998481037896151
64,9285645.865868822,3347585.940433885,296.0,177093.0,735.7364217107023,5988945.431174524,300.8771123295607,0.0014957179054054055,0.0014714728434214045,292.970600159597,0.09039564574800898,0.9998771509224511,0.9998464433691365
65,13374081.929798028,4988842.59578857,291.0,175498.0,741.7433737296367,5936725.963092838,295.75255778417056,0.0015077147766323024,0.0014834867474592733,288.1303690048793,0.09268610092394387,0.999875058512328,0.9998438280185
66,8674408.355166603,3128874.676472912,295.0,177186.0,738.6562176141249,5985124.54073438,299.8451711614818,0.0015015762711864406,0.0014773124352282496,291.97160453173507,0.0911727649835641,0.9998765846537383,0.9998457355768222
67,8147671.48507764,2923038.8041624106,296.0,177564.0,737.7174317739405,5989006.523227654,300.8672297010516,0.0014996959459459458,0.0014754348635478808,292.94210551471167,0.09088219430236602,0.9998768214011935,0.9998460314928981
68,6808021.200487647,2427472.6565484363,293.0,177102.0,743.3784756240623,6027927.959196671,297.7991793670845,0.0015111092150170648,0.0014867569512481246,289.9352142135325,0.09168651641908804,0.9998766776111698,0.9998458517664444
69,15315094.572150718,5675348.815168466,295.0,176959.0,737.6709153042902,6030953.040565769,299.86101581455904,0.0014996525423728812,0.0014753418306085802,292.0996437368481,0.09023863094916475,0.9998776858466079,0.9998471119833519
70,11991048.2928797,4410343.641648027,293.0,177230.0,743.902079999496,6061790.971957975,297.80465192428295,0.0015122013651877133,0.001487804159998992,290.0744138951591,0.09130275647879396,0.9998772801498038,0.9998466048934109
71,7882432.131652541,2792652.0070133265,299.0,178128.0,732.5522671125761,6024323.61244462,303.9510079978803,0.0014893645484949831,0.0014651045342251522,295.8836140042871,0.08908852189510374,0.9998784009103363,0.9998480057585107
72,13618478.487349788,5023795.147868022,297.0,176576.0,731.113286325042,5901946.536843952,301.8957583296758,0.0014863299663299661,0.001462226572650084,294.0534587073379,0.09057907550827154,0.9998761233634088,0.9998451589995566
73,9580384.088096771,3474953.1337086065,297.0,176557.0,731.0556004169248,5865500.599672301,301.8870929572741,0.0014861700336700338,0.0014621112008338496,293.97310533802835,0.09112758598352177,0.9998753634769967,0.9998442092005517
74,10169078.4068012,3723181.218705831,292.0,177168.0,746.2281258138497,6043727.098586071,296.77251813374335,0.0015168493150684932,0.0014924562516276994,289.0532429260869,0.09214929315393287,0.9998765284875307,0.9998456653733958
75,10529016.139140032,3824517.29042901,295.0,176436.0,735.4924960106573,5982456.1776778335,299.86029931813783,0.001495220338983051,0.0014709849920213148,292.0123935218605,0.09043371299968077,0.9998770584398503,0.9998463277729885
76,9448663.609847523,3401996.31935172,297.0,177572.0,735.2259527272822,6006675.191059961,301.9003874613409,0.0014947138047138049,0.0014704519054545644,293.9610569294894,0.09000376372461598,0.99987759851676,0.9998470028277201
77,8163617.892174981,2934798.185408962,294.0,176646.0,738.9122127722123,5986421.164599278,298.8277852000658,0.001502091836734694,0.0014778244255444248,290.96676093161483,0.0912162114796921,0.9998765686221441,0.999845715538566
78,14814728.412511926,5472127.353640288,297.0,177075.0,733.1624128203604,5973413.21620333,301.9027518725701,0.0014905303030303032,0.0014663248256407205,294.0687047977369,0.08999764238692738,0.9998772623981828,0.999846582705246
79,12182730.47919355,4471617.589217637,294.0,176701.0,739.1263306688667,6017836.540466992,298.8342328436869,0.0015025595238095239,0.0014782526613377333,291.0620300464176,0.090792569088968,0.9998771773999345,0.9998464764639582
80,8687573.340350937,3129236.762570468,294.0,176318.0,737.5248201303212,5983621.195114763,298.8340107130978,0.0014993027210884352,0.0014750496402606424,290.97952417876536,0.09091650285780598,0.9998767427288457,0.9998459331585218
81,7843727.05639163,2812905.3064496936,294.0,178117.0,745.0815298640578,6087526.370786924,298.8213250174413,0.0015146003401360546,0.0014901630597281155,290.9585516889419,0.09120526264421189,0.999877605207028,0.9998470111900434
82,13357603.212637171,4913944.495738439,296.0,176511.0,733.3079492867278,5956398.280687653,300.88143762059366,0.001490802364864865,0.0014666158985734553,293.0572357505928,0.09029059743094604,0.9998768873546175,0.9998461139296022
83,8739635.022519017,3162060.416196692,294.0,177763.0,743.6132527826653,6035819.691526912,298.8162854393656,0.0015115901360544218,0.0014872265055653304,290.98968643457164,0.09162447375015495,0.9998767999557995,0.9998460046878065
84,9006385.101533383,3217940.2987230797,297.0,176633.0,731.2958407599407,5997545.947163813,301.91782544607446,0.0014868097643097645,0.0014625916815198812,293.9398138054373,0.08917961247890148,0.9998780674884024,0.9998475890064668
85,7520142.018264376,2706068.407005918,294.0,178057.0,744.8703608601969,6016341.76596893,298.8053515016607,0.0015140901360544217,0.0014897407217203938,290.95685568035236,0.09223221969761262,0.9998761921463516,0.9998452449729116
86,19594045.47736049,7400039.601020547,296.0,178194.0,740.3542146656313,6011079.0374866845,300.8593664866188,0.001505016891891892,0.0014807084293312627,293.15277880530806,0.09119691785401444,0.9998768350557282,0.9998460485600154
87,10216082.090315085,3714899.596210505,296.0,177131.0,735.9151107026843,5957320.939236961,300.86860125563175,0.0014960388513513513,0.0014718302214053684,292.99928308990354,0.09091972127771052,0.9998764687821575,0.9998455907462876
88,10097033.380674671,3684667.5516210105,292.0,176795.0,744.6331556742692,6050735.810863607,296.7820440387039,0.0015136558219178082,0.0014892663113485383,289.04656222540314,0.09164947852692361,0.9998769351069109,0.9998461736162954
89,11644540.049234394,4254902.670639329,296.0,176473.0,733.1562907981402,5942670.173456529,300.8788886744142,0.001490481418918919,0.00146631258159628,293.02615045913825,0.09046177116722116,0.9998766284734979,0.9998457903481424
90,19380255.51741904,7283718.110364067,294.0,177061.0,740.6231148950908,6064566.648352511,298.8378914305839,0.0015056207482993197,0.0014812462297901815,291.163827717566,0.09045816882508805,0.9998778769930583,0.9998473509018146
91,12737749.69674659,4706100.600635936,295.0,177106.0,738.334209459692,5959173.597511399,299.84050198893834,0.0015008983050847457,0.001476668418919384,292.06821091758843,0.09149002729222803,0.9998761012416607,0.9998451313490841
92,13595577.458294405,5049337.006970588,290.0,177758.0,753.8817979229414,6194395.43160537,294.73784963662445,0.0015323965517241378,0.0015077635958458827,287.14059425955094,0.09176148807920528,0.9998782961458875,0.9998478748109149
93,21116944.835377708,7977745.029174061,297.0,177049.0,733.0763719153073,5934751.688622813,301.8938523714528,0.0014903114478114477,0.0014661527438306144,294.15124786085545,0.09056273702125489,0.9998764773304128,0.9998456014309469
94,15407431.96671563,5730891.431992144,296.0,177494.0,737.4234612620444,5988230.484376465,300.86851267288216,0.0014991047297297298,0.0014748469225240885,293.09596929847754,0.09082154345521258,0.9998768545293663,0.9998460729005639
95,8787570.048193213,3179989.561629901,293.0,177019.0,743.0257741116859,6027859.763432516,297.8009077337065,0.001510401023890785,0.0014860515482233716,290.0008786660871,0.0916005654154231,0.9998767347278682,0.9998459231579162
96,13119769.910660814,4842462.521299223,296.0,177193.0,736.1777727486243,5954200.660008858,300.8665273511736,0.0014965625,0.0014723555454972483,293.0604584936255,0.09103232491034648,0.9998763599322923,0.9998454546923636
97,8244487.721889785,2983635.7461981685,296.0,177788.0,738.7046405320914,5914995.571426411,300.8441910422051,0.0015015878378378377,0.0014774092810641828,292.9581936294991,0.09226595297342914,0.9998751132386133,0.9998438964220843
98,10176871.52947292,3699533.373035532,292.0,178006.0,749.7178809737622,6183784.933020538,296.78830617058077,0.0015240239726027397,0.0014994357619475245,289.04381165303096,0.09090630758102533,0.999878760679892,0.9998484554431548
99,7695928.530099295,2762168.6614079867,295.0,176278.0,734.8752098435135,5900032.033269559,299.8434251808841,0.0014938813559322035,0.0014697504196870268,291.94249928425404,0.09154337535018632,0.9998754455559394,0.9998443117928387
100,9960932.573918888,3601618.706991402,295.0,176530.0,735.8762634418354,6004280.286120539,299.863592512033,0.0014960169491525423,0.0014717525268836708,291.99674472540545,0.0901990287950593,0.9998774413870813,0.9998468064276498
