,R,Smean,Ssd
0,63.078313050504,174.30649096568487,
1,64.63603682283014,175.96478462043063,
2,66.15709285501535,177.54624092132798,
3,67.64395474757512,179.05765772116501,
4,69.0988298942671,180.50496862304158,
5,70.52369794346954,181.89338358098317,
6,71.92034239689491,183.22750201735357,
7,73.29037678543799,184.51140466267267,
8,74.63526651802307,185.74872874767598,
9,75.95634724683123,186.94273004301897,
10,77.25484040463792,188.09633441460093,
11,78.53186642892773,189.2121809516182,
12,79.78845608028654,190.29265826837639,
13,81.02556018035717,191.3399352368857,
14,82.24405803099427,192.3559871451776,
15,83.44476472655681,193.34261807489716,
16,84.62843753216345,194.30148013558556,
17,85.79578146972122,195.23409007110703,
18,86.9474542287756,196.14184365766582,
19,88.0840704993241,197.02602823676307,
20,89.20620580763855,197.88783366573307,
21,90.31439992304459,198.72836191974324,
22,91.40915989289314,199.54863553978458,
23,92.490962754149,200.34960508920435,
24,93.56025796273889,201.13215575522295,
25,94.617469575756,201.89711321046892,
26,95.66299821657266,202.64524883189796,
27,96.69722284868811,203.3772843598323,
28,97.720502380584,204.09389606769676,
29,98.73317712085735,204.79571850285092,
30,99.73557010035817,205.48334785040186,
31,100.72798827589246,206.15734496469597,
32,101.71072362820549,206.818238107133,
33,102.68405416537695,207.46652542378976,
34,103.64824484140064,208.1026771919861,
35,104.60354839855006,208.72713786117194,
36,105.5502061411188,209.34032791033087,
37,106.48844864724785,209.94264554134918,
38,107.41849642478903,210.53446822543103,
39,108.34056051649023,211.11615411760775,
40,109.25484305920791,211.68804335261248,
41,110.16153780134435,212.25045923386983,
42,111.06083058226194,212.80370932600206,
43,111.95289977703462,213.3480864601076,
44,112.83791670955127,213.88386966002764,
45,113.71604603668075,214.41132499694493,
46,114.58744610593853,214.93070637886905,
47,115.45226928885475,215.44225628086525,
48,116.31066229203195,215.94620642129567,
49,117.16276644769009,216.44277838878358,
50,118.0087179853287,216.93218422415353,
51,118.84864828598478,217.41462696117452,
52,119.6826841204298,217.8903011295479,
53,120.5109478725292,218.3593932232724,
54,121.33355774887802,218.82208213719835,
55,122.15062797572998,219.2785395743326,
56,122.96226898414837,219.72893042621436,
57,123.76858758422885,220.17341312847208,
58,124.56968712917198,220.61213999347706,
59,125.36566766991936,221.04525752184307,
60,126.156626101008,221.4729066943682,
61,126.94265629824517,221.89522324586957,
62,127.72384924875728,222.312337922246,
63,128.50029317392293,222.72437672198643,
64,129.27207364566027,223.13146112323648,
65,130.03927369650248,223.53370829745123,
66,130.8019739238623,223.93123131057345,
67,131.5602525888561,224.3241393125966,
68,132.3141857100307,224.71253771631712,
69,133.06384715231013,225.09652836599628,
70,133.80930871145785,225.47620969662012,
71,134.55064019432643,225.85167688436673,
72,135.28790949515025,226.22302198886754,
73,136.02118266811544,226.59033408778595,
74,136.75052399642826,226.9536994042144,
75,137.4759960580849,227.31320142733395,
76,138.1976597885342,227.66892102677016,
77,138.91557454041038,228.02093656102943,
78,139.62979814050144,228.3693239803829,
79,140.3403869441083,228.71415692453502,
80,141.04739588693909,229.05550681538838,
81,141.75087853467357,229.3934429452037,
82,142.4508871303252,229.7280325604175,
83,143.1474726395179,230.05934094138195,
84,143.84068479378982,230.38743147825107,
85,144.53057213202771,230.71236574324652,
86,145.2171820401296,231.03420355949987,
87,145.90056078898738,231.35300306666608,
88,146.58075357087597,231.66882078349167,
89,147.25780453432932,231.9817116675004,
90,147.93175681757995,232.29172917195785,
91,148.60265258063356,232.59892530026278,
92,149.27053303604615,232.9033506579003,
93,149.93543847846718,233.2050545020903,
94,150.59740831300877,233.5040847892493,
95,151.2564810824976,233.800488220385,
96,151.91269449366246,234.09431028452516,
97,152.56608544230824,234.3855953002867,
98,153.21669003752353,234.67438645567694,
99,153.86454362496718,234.96072584621723,
100,154.50968080927584,235.24465451147324,
101,155.15213547563297,235.52621247007258,
102,155.79194081053757,235.8054387532803,
103,156.42912932180792,236.0823714372081,
104,157.06373285785546,236.3570476737188,
105,157.69578262626,236.62950372009234,
106,158.32530921167822,236.89977496751047,
107,158.95234259311306,237.16789596841733,
108,159.57691216057307,237.43390046280766,
109,160.1990467311467,237.69782140349238,
110,160.81877456451716,237.9596909803916,
111,161.43612337794121,238.21954064389698,
112,162.05112036071435,238.47740112734527,
113,162.6637921881437,238.7333024686469,
114,163.27416503504915,238.98727403110348,
115,163.88226458881186,239.23934452345355,
116,164.48811606198853,239.48954201917854,
117,165.09174420450915,239.73789397510174,
118,165.69317331547472,239.98442724931283,
119,166.2924272545711,240.22916811844587,
120,166.88952945311362,240.47214229433735,
121,167.48450292473794,240.71337494009205,
122,168.07737027574956,240.9528906855838,
123,168.6681537151465,241.19071364241066,
124,169.2568750643269,241.42686741833026,
125,169.84355576649364,241.66137513119625,
126,170.4282168957679,241.89425942241505,
127,171.01087916602197,242.12554246994654,
128,171.59156293944244,242.35524600086143,
129,172.1702882348331,242.58339130347716,
130,172.74707473566775,242.80999923908973,
131,173.32194179790176,243.03509025331365,
132,173.8949084575512,243.25868438705004,
133,174.46599343804795,243.48080128709347,
134,175.0352151573787,243.70146021639607,
135,175.60259173501603,243.92068006399703,
136,176.1681409986482,244.13847935463556,
137,176.73188049071527,244.35487625805496,
138,177.29382747475822,244.5698885980121,
139,177.85399894158746,244.7835338610046,
140,178.4124116152771,244.99582920472218,
141,178.96908195899073,245.20679146623576,
142,179.5240261806447,245.41643716993457,
143,180.07726023841454,245.62478253521738,
144,180.62879984608918,245.8318434839492,
145,181.17866047827877,246.037635647693,
146,181.72685737548065,246.24217437472007,
147,182.27340554900803,246.44547473681354,
148,182.8183197857863,246.64755153586594,
149,183.3616146530208,246.84841931028316,
150,183.90330450274067,247.04809234119858,
151,184.44340347622256,247.24658465850578,
152,184.981925508298,247.44391004671473,
153,185.51888433154824,247.6400820506386,
154,186.05429348039038,247.83511398091764,
155,186.5881662950577,248.02901891938396,
156,187.12051592547778,248.22180972427313,
157,187.65135533505173,248.4134990352893,
158,188.18069730433754,248.60409927852834,
159,188.70855443464023,248.79362267126086,
160,189.234939151512,248.9820812265844,
161,189.75986370816491,249.16948675794407,
162,190.28334018879895,249.35585088353355,
163,190.8053805118479,249.5411850305692,
164,191.32599643314532,249.7255004394543,
165,191.84519954901347,249.9088081678249,
166,192.36300129927704,250.0911190944902,
167,192.8794129702041,250.27244392326605,
168,193.39444569737623,250.45279318670688,
169,193.9081104684904,250.6321772497376,
170,194.4204181260938,250.81060631319176,
171,194.93137937025432,250.98809041725403,
172,195.441004761168,251.16463944481563,
173,195.94930472170537,251.34026312474077,
174,196.45628953989896,251.51497103504985,
175,196.96196937137253,251.68877260602034,
176,197.4663542417147,251.86167712320838,
177,197.9694540487982,252.0336937303936,
178,198.47127856504602,252.2048314324498,
179,198.97183743964615,252.3750990981431,
180,199.47114020071635,252.5445054628593,
181,199.96919625742038,252.7130591312647,
182,200.46601490203662,252.88076857989978,
183,200.96160531198103,253.0476421597091,
184,201.45597655178491,253.21368809850944,
185,201.94913757502948,253.3789145033975,
186,202.44109722623776,253.54332936309874,
187,202.93186424272537,253.70694055025962,
188,203.42144725641097,253.86975582368433,
189,203.90985479558768,254.03178283051884,
190,204.39709528665648,254.19302910838206,
191,204.88317705582222,254.35350208744543,
192,205.3681083307539,254.51320909246598,
193,205.8518972422094,254.6721573447687,
194,206.33455182562616,254.83035396418558,
195,206.8160800226783,254.98780597094603,
196,207.29648968280128,255.1445202875259,
197,207.7757885646848,255.30050374045345,
198,208.25398433773478,255.45576306207298,
199,208.73108458350507,255.61030489226832,
200,209.20709679710012,255.76413578014882,
201,209.68202838854856,255.91726218569397,
202,210.1558866841492,256.0696904813634,
203,210.62867892778948,256.2214269536704,
204,211.1004122822376,256.37247780471836,
205,211.5710938304086,256.52284915370666,
206,212.0407305766051,256.6725470383983,
207,212.50932944773342,256.8215774165608,
208,212.9768972944957,256.9699461673692,
209,213.44344089255833,257.117659092784,
210,213.9089669436976,257.26472191889627,
211,214.3734820769229,257.41114029724343,
212,214.83699284957805,257.5569198060976,
213,215.29950574842135,257.7020659517259,
214,215.7610271906847,257.8465841696232,
215,216.2215635251125,257.99047982572074,
216,216.68112103298046,258.13375821756557,
217,217.13970592909533,258.27642457547813,
218,217.59732436277534,258.4184840636838,
219,218.05398241881235,258.5599417814224,
220,218.50968611841583,258.7008027640316,
221,218.96444142013897,258.8410719840112,
222,219.418254220788,258.98075435206306,
223,219.87113035631396,259.1198547181107,
224,220.3230756026887,259.2583778722969,
225,220.774095676764,259.39632854596283,
226,221.22419623711556,259.5337114126053,
227,221.67338288487116,259.6705310888151,
228,222.12166116452389,259.80679213519693,
229,222.56903656473068,259.94249905727105,
230,223.0155145190964,260.07765630635515,
231,223.46110040694367,260.21226828043115,
232,223.90579955406923,260.3463393249923,
233,224.3496172334865,260.4798737338754,
234,224.79255866615506,260.61287575007543,
235,225.23462902169737,260.74534956654526,
236,225.67583341910253,260.87729932697806,
237,226.11617692741794,261.0087291265757,
238,226.5556645664289,261.13964301280333,
239,226.99430130732603,261.27004498612615,
240,227.4320920733615,261.3999390007349,
241,227.86904174049369,261.5293289652565,
242,228.30515513802075,261.6582187434506,
243,228.74043704920342,261.78661215489325,
244,229.17489221187705,261.91451297564794,
245,229.60852531905329,262.0419249389235,
246,230.04134101951152,262.16885173571956,
247,230.47334391838044,262.2952970154606,
248,230.9045385777095,262.42126438661757,
249,231.33492951703124,262.5467574173169,
250,231.76452121391375,262.67177963594094,
251,232.19331810450436,262.796334531715,
252,232.6213245840639,262.9204255552842,
253,233.04854500749255,263.04405611927945,
254,233.47498368984665,263.16722959887466,
255,233.9006449068472,263.28994933233093,
256,234.32553289538018,263.41221862153446,
257,234.7496518539884,263.53404073252045,
258,235.17300594335575,263.65541889599245,
259,235.59559928678317,263.77635630782834,
260,236.0174359706574,263.89685612957805,
261,236.43852004491197,264.01692148895603,
262,236.8588555234807,264.13655548031835,
263,237.2784463847443,264.25576116513815,
264,237.69729657196956,264.3745415724681,
265,238.1154099937417,264.49289969939616,
266,238.53279052439015,264.61083851149436,
267,238.949442004407,264.7283609432589,
268,239.3653682408596,264.84546989854084,
269,239.78057300779642,264.96216825097326,
270,240.19506004664638,265.07845884438774,
271,240.60883306661236,265.19434449322443,
272,241.0218957450584,265.3098279829364,
273,241.43425172789108,265.4249120703857,
274,241.84590462993484,265.5395994842319,
275,242.2568580353019,265.6538929253176,
276,242.66711549775604,265.7677950670431,
277,243.07668054107154,265.8813085557368,
278,243.48555665938588,265.9944360110205,
279,243.89374731754785,266.1071800261663,
280,244.30125595145995,266.2195431684493,
281,244.7080859684159,266.3315279794918,
282,245.1142407474329,266.44313697560693,
283,245.51972363957924,266.5543726481303,
284,245.92453796829673,266.6652374637514,
285,246.32868702971868,266.77573386483607,
286,246.7321740929828,266.88586426974615,
287,247.13500240053983,266.99563107315146,
288,247.5371751684577,267.10503664633904,
289,247.93869558672074,267.21408333751697,
290,248.33956681952526,267.3227734721106,
291,248.73979200557017,267.4311093530584,
292,249.13937425834396,267.53909326109937,
293,249.53831666640707,267.6467274550577,
294,249.93662229367052,267.7540141721231,
295,250.33429417967045,267.8609556281243,
296,250.73133533983872,267.96755401780194,
297,251.12774876576967,268.07381151507326,
298,251.5235374254831,268.1797302732965,
299,251.91870426368357,268.2853124255279,
300,252.313252202016,268.3905600847754,
301,252.70718413931766,268.4954753442507,
302,253.10050295186667,268.600060277614,
303,253.49321149362706,268.7043169392169,
304,253.88531259649034,268.80824736434255,
305,254.2768090705137,268.9118535694392,
306,254.66770370415514,269.01513755235175,
307,255.05799926450499,269.11810129255093,
308,255.44769849751455,269.22074675135644,
309,255.83680412822147,269.3230758721594,
310,256.2253188609721,269.42509058063865,
311,256.6132453796407,269.5267927849762,
312,257.00058634784585,269.6281843760681,
313,257.3873444091637,269.7292672277323,
314,257.77352218733853,269.8300431969135,
315,258.1591222864905,269.930514123886,
316,258.54414729132054,270.03068183245017,
317,258.9285997673121,270.1305481301319,
318,259.31248226093123,270.23011480837147,
319,259.6957972998228,270.32938364271706,
320,260.07854739300495,270.4283563930104,
321,260.46073503106066,270.52703480357144,
322,260.8423626863268,270.6254206033807,
323,261.22343281308076,270.72351550625825,
324,261.6039478477246,270.82132121104024,
325,261.98391020896656,270.91883940175245,
326,262.363322298001,271.01607174778377,
327,262.74218649868465,271.1130199040524,
328,263.1205051777122,271.2096855111741,
329,263.498280684788,271.30607019562757,
330,263.875515352797,271.402175569913,
331,264.25221149797227,271.49800323271523,
332,264.6283714200614,271.59355476905864,
333,265.0039974024898,271.6888317504627,
334,265.379091712523,271.7838357350959,
335,265.7536566014258,271.87856826792574,
336,266.12769430462026,271.9730308808662,
337,266.50120704184116,272.06722509292644,
338,266.8741970172897,272.1611524103538,
339,267.24666641978536,272.2548143267763,
340,267.6186174229157,272.34821232334394,
341,267.99005218518425,272.44134786886656,
342,268.3609728501569,272.5342224199497,
343,268.731381546606,272.6268374211317,
344,269.10128038865287,272.71919430501373,
345,269.47067147590894,272.8112944923932,
346,269.8395568936143,272.90313939239087,
347,270.2079387127754,272.99473040258005,
348,270.5758189903005,273.08606890911165,
349,270.94319976913374,273.1771562868384,
350,271.3100830783876,273.2679938994368,
351,271.6764709334735,273.3585830995283,
352,272.0423653362309,273.4489252287984,
353,272.4077682750553,273.5390216181138,
354,272.7726817250237,273.6288735876377,
355,273.13710764801976,273.71848244694667,
356,273.5010479928565,273.80784949514026,
357,273.864504695398,273.8969760209546,
358,274.22747967867946,273.98586330287117,
359,274.5899748530259,274.0745126092255,
360,274.9519921161698,274.1629251983153,
361,275.3135333533663,274.25110231850323,
362,275.6746004375086,274.3390452083244,
363,276.03519522924046,274.42675509658653,
364,276.3953195770684,274.51423320247363,
365,276.75497531747214,274.6014807356443,
366,277.1141642750141,274.68849889633174,
367,277.472888262447,274.77528887544133,
368,277.83114908082075,274.86185185464586,
369,278.1889485195882,274.9481890064827,
370,278.54628835670917,275.03430149444534,
371,278.90317035875347,275.12019047307774,
372,279.25959628100287,275.205857088065,
373,279.61556786755204,275.29130247632395,
374,279.9710868514077,275.37652776609247,
375,280.32615495458737,275.4615340770172,
376,280.6807738882166,275.54632252024095,
377,281.03494535262524,275.6308941984879,
378,281.38867103744235,275.7152502061489,
379,281.7419526216903,275.79939162936483,
380,282.09479177387817,275.88331954610953,
381,282.44719015209296,275.96703502627076,
382,282.79914940409105,276.0505391317327,
383,283.150671167388,276.13383291645266,
384,283.50175706934715,276.21691742654144,
385,283.852408727268,276.2997937003417,
386,284.2026277484726,276.3824627685025,
387,284.55241573039183,276.4649256540567,
388,284.9017742606504,276.54718337249517,
389,285.2507049171509,276.6292369318413,
390,285.5992092681567,276.7110873327226,
391,285.9472888723746,276.79273556844447,
392,286.2949452790358,276.87418262505963,
393,286.6421800279766,276.9554294814406,
394,286.98899464971794,277.0364771093473,
395,287.33539066554385,277.117326473497,
396,287.68136958757964,277.19797853163135,
397,288.0269329188686,277.2784342345834,
398,288.3720821534486,277.35869452634523,
399,288.716818776427,277.43876034413154,
400,289.06114426405543,277.518632618445,
401,289.4050600838035,277.5983122731405,
402,289.7485676944319,277.67780022548817,
403,290.09166854606434,277.7570973862348,
404,290.4343640802592,277.8362046596674,
405,290.7766557300799,277.91512294367243,
406,291.1185449201652,277.99385312979604,
407,291.46003306679825,278.07239610330504,
408,291.80112157797475,278.1507527432441,
409,292.14181185347104,278.22892392249514,
410,292.482105284911,278.3069105078335,
411,292.8220032558322,278.38471335998514,
412,293.16150714175194,278.46233333368417,
413,293.50061831023174,278.53977127772623,
414,293.8393381209419,278.617028035024,
415,294.1776679257249,278.6941044426623,
416,294.51560906865865,278.77100133195034,
417,294.85316288611835,278.84771952847586,
418,295.19033070683855,278.9242598521561,
419,295.527113851974,279.0006231172913,
420,295.8635136351599,279.0768101326144,
421,296.1995313625721,279.1528217013416,
422,296.53516833298573,279.2286586212245,
423,296.87042583783426,279.30432168459635,
424,297.2053051612671,279.37981167842344,
425,297.5398075802073,279.4551293843525,
426,297.873934364408,279.5302755787578,
427,298.20768677650904,279.6052510327904,
428,298.5410660720923,279.68005651242237,
429,298.8740734997371,279.7546927784954,
430,299.2067103010745,279.8291605867645,
431,299.5389777108415,279.9034606879448,
432,299.87087695693435,279.9775938277547,
433,300.2024092604617,280.0515607469613,
434,300.53357583579674,280.12536218142367,
435,300.86437789062944,280.1989988621362,
436,301.19481662601754,280.2724715152709,
437,301.5248932364378,280.34578086222024,
438,301.8546089098361,280.4189276196387,
439,302.18396482767736,280.49191249948393,
440,302.5129621649952,280.5647362090583,
441,302.8416020904405,280.6373994510489,
442,303.16988576632997,280.7099029235671,
443,303.4978143486942,280.7822473201898,
444,303.8253889873249,280.85443332999637,
445,304.15261082582236,280.9264616376093,
446,304.4794810016416,280.9983329232311,
447,304.80600064613867,281.07004786268374,
448,305.13217088461647,281.14160712744473,
449,305.45799283636967,281.2130113846845,
450,305.78346761472983,281.28426129730434,
451,306.1085963271097,281.35535752397124,
452,306.43338007504707,281.4263007191543,
453,306.7578199542485,281.4970915331611,
454,307.0819170546322,281.5677306121714,
455,307.4056724603709,281.6382185982732,
456,307.72908724993437,281.7085561294968,
457,308.05216249613085,281.7787438398484,
458,308.3748992661489,281.8487823593453,
459,308.69729862159846,281.9186723140467,
460,309.01936161855167,281.9884143260898,
461,309.34108930758305,282.0580090137202,
462,309.6624827338096,282.12745699132495,
463,309.98354293693046,282.1967588694648,
464,310.30427095126595,282.26591525490613,
465,310.6246678057967,282.33492675065133,
466,310.9447345242019,282.40379395597046,
467,311.2644721248978,282.4725174664323,
468,311.58388162107514,282.54109787393384,
469,311.90296402073676,282.6095357667312,
470,312.22172032673495,282.67783172946923,
471,312.54015153680774,282.74598634321035,
472,312.85825864361584,282.81400018546464,
473,313.17604263477836,282.881873830218,
474,313.4935044929087,282.94960784796126,
475,313.8106451956502,283.0172028057182,
476,314.1274657157109,283.08465926707345,
477,314.44396702089864,283.15197779220046,
478,314.76015007415543,283.2191589378889,
479,315.0760158335917,283.28620325757186,
480,315.39156525252,283.3531113013526,
481,315.70679927948885,283.4198836160311,
482,316.0217188583157,283.4865207451312,
483,316.3363249281201,283.5530232289255,
484,316.65061842335643,283.61939160446207,
485,316.9646002738459,283.68562640558974,
486,317.27827140480923,283.75172816298357,
487,317.59163273689796,283.8176974041699,
488,317.9046851862261,283.88353465355056,
489,318.21742966440166,283.94924043242906,
490,318.5298670785571,284.0148152590333,
491,318.84199833138064,284.08025964854005,
492,319.15382432114615,284.1455741130999,
493,319.4653459417436,284.2107591618596,
494,319.7765640827088,284.2758153009858,
495,320.08747962925327,284.3407430336886,
496,320.3980934622934,284.4055428602447,
497,320.7084064584796,284.47021527801934,
498,321.01841949022526,284.5347607814894,
499,321.32813342573525,284.5991798622652,
500,321.6375491290343,284.6634730091138,
501,321.94666745999535,284.72764070797916,
502,322.25548927436705,284.79168344200525,
503,322.5640154238017,284.8556016915561,
504,322.87224675588243,284.91939593423876,
505,323.1801841141507,284.98306664492355,
506,323.48782833813266,285.0466142957638,
507,323.79518026336655,285.1100393562187,
508,324.1022407214287,285.1733422930715,
509,324.40901053995987,285.2365235704523,
510,324.7154905426913,285.299583649855,
511,325.0216815494707,285.3625229901599,
512,325.3275843762874,285.4253420476524,
513,325.6331998352982,285.4880412760421,
514,325.9385287348523,285.5506211264828,
515,326.24357187951614,285.6130820475909,
516,326.5483300700983,285.6754244854655,
517,326.8528041036741,285.7376488837057,
518,327.1569947736096,285.7997556834308,
519,327.4609028695861,285.86174532329767,
520,327.76452917762373,285.92361823951876,
521,328.06787448010544,285.9853748658822,
522,328.37093955580036,286.0470156337664,
523,328.67372517988713,286.10854097216145,
524,328.97623212397707,286.1699513076842,
525,329.27846115613715,286.23124706459623,
526,329.5804130409126,286.2924286648218,
527,329.8820885393498,286.35349652796504,
528,330.1834884090183,286.41445107132535,
529,330.48461340403304,286.4752927099161,
530,330.7854642750767,286.53602185648094,
531,331.0860417694212,286.5966389215087,
532,331.38634663094945,286.6571443132522,
533,331.6863796001769,286.71753843774167,
534,331.98614141427277,286.77782169880425,
535,332.2856328070812,286.8379944980768,
536,332.5848545091422,286.89805723502275,
537,332.88380724771235,286.9580103069488,
538,333.18249174678584,287.01785410901863,
539,333.4809087271142,287.07758903426975,
540,333.77905890622725,287.13721547362826,
541,334.076942998453,287.1967338159226,
542,334.3745617149374,287.2561444479007,
543,334.6719157636645,287.3154477542437,
544,334.9690058494759,287.3746441175805,
545,335.26583267409023,287.43373391850247,
546,335.5623969361227,287.4927175355779,
547,335.8586993311039,287.55159534536665,
548,336.1547405514991,287.61036772243415,
549,336.45052128672734,287.6690350393639,
550,336.74604222317953,287.7275976667747,
551,337.04130404423773,287.78605597333154,
552,337.336307430293,287.84441032576007,
553,337.63105305876417,287.9026610888611,
554,337.92554160411566,287.960808625523,
555,338.21977373787564,288.0188532967351,
556,338.5137501286538,288.0767954616013,
557,338.80747144215917,288.13463547735347,
558,339.1009383412178,288.1923736993636,
559,339.39415148578985,288.25001048115666,
560,339.6871115329873,288.3075461744243,
561,339.97981913709083,288.3649811290369,
562,340.2722749495672,288.4223156930562,
563,340.56447961908583,288.4795502127472,
564,340.8564337915358,288.53668503259195,
565,341.1481381100423,288.59372049529964,
566,341.4395932149834,288.6506569418209,
567,341.7307997440064,288.707494711358,
568,342.02175833204393,288.7642341413782,
569,342.3124696113303,288.82087556762434,
570,342.60293421141745,288.8774193241281,
571,342.8931527591907,288.93386574321903,
572,343.1831258788849,288.99021515553903,
573,343.47285419209976,289.0464678900522,
574,343.7623383178156,289.1026242740557,
575,344.0515788724085,289.15868463319225,
576,344.3405764696662,289.21464929146043,
577,344.62933172080244,289.27051857122626,
