,distance,PCF
0,530.3300858899106,8.325533570475766
1,550.0,7.796235679214403
2,550.567888638631,8.338235294117645
3,552.268050859363,9.03014553014553
4,583.6308764964376,7.779050736497544
5,575.5432216610669,10.33024771838331
6,575.5432216610669,8.38831640058055
7,608.276253029822,10.51843459088682
8,682.8250141873832,4.281783070485998
9,693.2712311931024,4.734709962168978
10,388.9087296526012,6.923481781376518
11,285.0438562747845,7.118520066889632
12,269.2582403567252,7.811405835543766
13,336.3406011768428,9.4878403383558
14,390.5124837953328,8.023076923076923
15,250.0,7.858380816714148
16,301.0398644698074,9.76916083916084
17,355.31676008879737,10.126020281968836
18,206.15528128088303,6.652773192472763
19,347.3110997362451,9.512492981471082
20,190.3943276465977,8.767558528428093
21,291.547594742265,9.053649475524477
22,195.2562418976664,4.8727698157355945
23,325.0,7.504139072847681
24,200.0,10.764526315789476
25,100.0,10.021810699588476
26,55.90169943749474,13.454515050167222
27,152.0690632574555,12.370909090909093
28,103.07764064044152,8.915914893617023
29,90.13878188659972,13.71648745519713
30,285.0438562747845,7.611479820627802
31,90.13878188659972,11.04264
32,316.227766016838,5.116062992125984
33,111.80339887498948,13.80909090909091
34,141.4213562373095,10.024237288135591
35,445.1123453691214,8.94108108108108
36,371.6517186829626,12.028819444444444
37,145.7737973711325,13.35484076433121
38,335.4101966249685,6.554545454545455
39,212.1320343559643,10.372352941176471
40,190.3943276465977,12.06290909090909
41,190.3943276465977,13.477975708502022
42,206.15528128088303,15.467835051546391
43,320.1562118716424,10.884584980237156
44,282.842712474619,10.581797752808988
45,265.75364531836624,10.934112903225808
46,237.17082451262849,13.456559139784943
47,305.16389039334257,15.030909090909091
48,302.0761493398643,11.8335
49,285.0438562747845,13.8021387283237
50,304.138126514911,12.25
51,375.0,9.066959999999998
52,347.3110997362451,12.511246684350132
53,340.03676271838606,15.815692307692306
54,348.209706929603,11.350114068441066
55,410.03048667141815,8.21399293286219
56,371.6517186829626,13.750624999999998
57,380.7886552931954,14.017350427350427
58,430.11626335213134,11.411186440677966
59,442.2951503238533,8.719007633587786
60,325.96012026013244,9.767058823529412
61,381.6084380618437,12.422941176470587
62,333.5416016031584,11.445897435897436
63,388.1043674065006,12.5799203187251
64,460.9772228646444,6.9448358208955225
65,474.3416490252569,9.443636363636363
66,460.9772228646444,9.560526315789476
67,559.0169943749474,8.775114503816795
68,505.5937104039171,10.213526011560694
69,546.0082416960389,9.472340425531916
70,539.6758286230726,9.791764705882354
71,534.4389581607987,11.865945945945946
72,604.1522986797286,8.573262411347516
73,577.1698190307598,12.20515254237288
74,564.0257086339238,10.04777358490566
75,577.1698190307598,13.264331210191084
76,612.8825336065631,4.243933054393305
77,618.4658438426491,3.928032786885246
78,325.0,9.17417543859649
79,309.23292192132453,9.376576086956522
80,279.5084971874737,10.269724137931036
81,285.0438562747845,13.60213058419244
82,313.2491021535417,9.7895
83,313.2491021535417,10.28395061728395
84,254.95097567963924,13.491927272727274
85,279.5084971874737,12.806173633440515
86,301.0398644698074,8.18068669527897
87,250.0,13.569781021897809
88,301.0398644698074,11.6190635451505
89,201.55644370746373,13.475
90,335.4101966249685,6.509733840304183
91,212.1320343559643,10.461986754966889
92,100.0,10.5227420402859
93,251.24689052802225,12.54110191867629
