,distance,PCF
0,575.0,8.105586210387768
1,700.446286306095,11.852535515195108
2,673.145600891813,15.234173252148382
3,765.2613932506983,7.055371485943775
4,707.5485849042453,10.857655715111369
5,650.0,13.806573231702322
6,770.1460900374682,8.098792809031401
7,651.9202405202649,5.510427029217789
8,738.24115301167,9.847535596933186
9,711.5124735378854,13.216100250056831
10,697.3162840490677,14.958946104703513
11,686.476510887299,9.714048364275609
12,749.1662031885849,11.53610828857599
13,257.390753524675,14.663088718510403
14,375.0,17.016314438080187
15,206.15528128088303,18.95692664651539
16,215.05813167606567,19.56791894852136
17,391.3118960624632,12.251805200600382
18,145.7737973711325,16.806980396834867
19,348.209706929603,9.481479315319532
20,223.60679774997897,17.336221481671362
21,160.0781059358212,22.17521811383465
22,292.61749776799064,9.53264862729607
23,237.17082451262849,17.795099316183652
24,152.0690632574555,9.765886736214604
25,79.05694150420949,8.800495091762697
26,103.07764064044152,10.263955586398335
27,182.00274723201292,8.301766233766234
28,304.138126514911,9.4667928681488
29,79.05694150420949,11.330342771982115
30,195.2562418976664,3.834545454545456
31,158.11388300841898,10.65812781278128
32,190.3943276465977,4.800330578512398
33,182.00274723201292,7.695390029325512
34,371.6517186829626,8.800639875146313
35,406.9705149024927,7.597849310222852
36,235.8495283014151,12.012475700400229
37,340.03676271838606,8.812115626309174
38,381.6084380618437,6.98503380916604
39,200.0,9.5049696969697
40,246.22144504490265,5.069399075500771
41,416.08292442733097,4.963636363636364
42,230.4886114323222,8.288615616748398
43,355.31676008879737,12.032858481724462
44,309.23292192132453,8.49648484848485
45,371.6517186829626,9.325949146638802
46,364.0054944640259,11.380430898581189
47,395.2847075210474,9.776078136739294
48,425.0,9.985255681818185
49,419.0763653560052,8.470493701055497
50,412.31056256176606,9.031544510852468
51,371.6517186829626,9.468218181818182
52,269.2582403567252,9.145909090909091
53,452.7692569068709,7.18232499208109
54,506.2114182829147,9.332424242424242
55,515.3882032022076,8.172859723058398
56,485.41219597369,7.749575757575758
57,502.4937810560445,7.192083193559208
58,500.62460986251966,8.572824675324677
59,530.3300858899106,5.954273345701918
60,530.3300858899106,8.083636363636364
61,604.1522986797286,6.338597402597403
62,555.0900827793629,7.902707652060171
63,583.6308764964376,8.040275862068967
64,608.789783094296,8.168313437404347
65,637.3774391990981,6.721176987263943
66,648.5560885536423,5.0226846078109615
67,660.4922406811453,3.022453102453103
68,673.145600891813,4.3022154316271966
69,577.1698190307598,6.914659430122117
70,575.0,8.366933854675791
71,612.8825336065631,6.126348484848484
72,600.5206074732157,8.020664206642067
73,608.276253029822,7.316821273964133
74,632.9494450586081,7.284466714387975
75,715.8910531638177,5.128151237142063
76,650.0,7.822347107438017
77,686.476510887299,8.512955974842766
78,697.3162840490677,10.71105791006147
79,711.5124735378854,7.329291491426725
80,675.4628043053148,9.450748448338809
81,318.1980515339464,9.154922314049587
82,230.4886114323222,10.127368107302534
83,360.5551275463989,10.384632187600385
84,285.0438562747845,10.840238016528929
85,175.0,8.54936026936027
86,302.0761493398643,9.63989198919892
87,127.47548783981962,7.2435892909679325
88,180.27756377319943,10.21251837524178
89,246.22144504490265,10.837742946708463
90,125.0,7.158950819672133
91,145.7737973711325,11.27717171717172
92,75.0,11.560599938428384
93,50.0,14.260996746339632
94,35.35533905932738,10.52425351288056
95,152.0690632574555,10.963670464017785
96,134.6291201783626,18.74405401773717
97,302.0761493398643,4.275000000000001
98,160.0781059358212,14.733403668235676
99,270.4163456597992,4.882265275707899
100,250.0,8.366129032258064
101,316.227766016838,11.222138183353268
102,335.4101966249685,9.39425591631052
103,176.7766952966369,17.193099804103518
104,215.05813167606567,12.586046687315855
105,247.48737341529164,11.89655873187915
106,230.4886114323222,13.479508196721314
107,320.1562118716424,7.789524868018893
108,282.842712474619,7.416393442622951
109,282.842712474619,10.86642065165635
110,261.00766272276377,14.92352543518675
111,355.31676008879737,11.13169398907104
112,325.96012026013244,14.249701651906284
113,328.8236609491476,16.992513977068132
114,350.891721190455,13.444282617531496
115,353.5533905932738,10.838675076844265
116,465.0268809434568,10.850893350524958
117,378.3186487605389,12.39273356401384
118,302.0761493398643,11.723934426229508
119,279.5084971874737,10.496072404371589
120,469.7073557013984,9.357556977209116
121,450.6939094329987,11.361680327868852
122,452.7692569068709,9.211214851807622
123,452.7692569068709,8.446448087431696
124,515.3882032022076,9.331044703889663
125,491.1720676097125,9.684590895784543
126,548.2928049865327,8.745678599308576
127,505.5937104039171,10.89168618266979
128,534.4389581607987,8.065822599531614
129,571.1829829397931,8.102002004953414
130,604.1522986797286,10.032193329564729
131,552.268050859363,10.177485234862289
132,564.0257086339238,7.252336263562207
133,570.087712549569,7.316298751257619
134,577.1698190307598,4.913648191517045
135,585.2349955359813,5.4315160490425685
136,585.2349955359813,6.669060435527282
137,570.087712549569,8.526499794347496
138,637.3774391990981,4.175717213114755
139,601.0407640085654,8.852912709454962
140,577.1698190307598,12.750097580015614
141,650.0,7.851265005808701
