,rho,lambd,S,Nsum,Nmean,Nsd,S0,np,n,Ss,r,xi,xip
39,621520.4962159347,232925.14211369012,224.0,10698.0,740.4240346640931,3957084.044608337,288.9695498567478,0.0019103571428571427,0.001480848069328186,186.10045442112866,0.13856929622022082,0.9998128864521659,0.9962709862740928
40,2050133532.907762,1078270637.378392,219.0,10988.0,769.5270196568913,5045753.555936199,285.5780166081553,0.002006940639269406,0.0015390540393137827,194.72326355715734,0.11737833669796416,0.9998474901694809,0.9969586163667652
41,14774300925.347528,7995739119.25198,239.0,11328.0,720.8683996337058,4747699.406769716,314.28760105883646,0.0018958995815899582,0.0014417367992674115,213.61607213273396,0.10946989656474981,0.9998481646924391,0.9969720291535905
42,166728.8410032745,49587.64832567578,216.0,11543.0,821.4778020510653,5855644.572340116,281.0301135631285,0.002137592592592593,0.0016429556041021303,172.2421933846391,0.11525980689189239,0.9998597118059502,0.9972016949331249
43,474428.49936571374,164185.5267142186,224.0,10787.0,740.4493298559009,4386058.931561571,291.3636238174261,0.00192625,0.001480898659711802,184.28747852142112,0.12502289452989454,0.9998311811716601,0.9966344187294498
44,725595523565.9805,426731693915.1162,215.0,10695.0,756.3103192607329,5472259.6018724255,282.8204171656416,0.0019897674418604652,0.0015126206385214656,194.2135580456855,0.10454262175137972,0.9998617919517192,0.9972430785802291
45,110341.96281930544,33357.77669375978,216.0,11232.0,805.66035313695,5003169.9701858265,278.82717465906455,0.00208,0.0016113207062739,170.6615193709063,0.12975636407386423,0.9998389700214189,0.9967892240209312
46,32807269.00376232,14538966.894017592,224.0,11050.0,755.9053632695541,4863659.61881178,292.36464078532003,0.001973214285714286,0.001511810726539108,194.60748348868168,0.1175003561430739,0.9998445809488095,0.9969007708819189
47,128510567488.00044,78752079334.00069,215.0,10959.0,785.6328538830921,4996472.883665272,278.9852778135162,0.0020388837209302326,0.0015712657077661843,193.74843634655213,0.1235503645670062,0.9998427625102396,0.9968646171994896
48,1319897.9278623457,581296.6946355144,218.0,10716.0,777.6234071173717,3614311.829929511,275.6089876389887,0.0019662385321100916,0.0015552468142347434,184.98804472832916,0.16734258726687998,0.999784848833275,0.9957144952610463
49,3827000.915812288,1600159.882820205,227.0,11111.0,756.9571133502776,4327763.701217903,293.5701324166948,0.0019578854625550662,0.0015139142267005551,193.7062291731568,0.13242042486581806,0.9998250927810275,0.9965134422787307
50,914523.2405781772,324513.0389355264,215.0,10927.0,780.4287887341824,5159036.833009485,280.02554897348324,0.0020329302325581395,0.0015608575774683647,179.08318295362596,0.11807654497103545,0.9998487258738413,0.9969831884219957
51,447772310.3874085,225680893.55589044,229.0,10915.0,730.3030574615092,4426189.100302842,298.9170013320197,0.0019065502183406113,0.0014606061149230183,202.1179803070891,0.12051689557467048,0.9998350040992574,0.9967103946417313
52,73406024789.68599,44196118889.266525,224.0,10627.0,727.8567998187917,4308444.5644383915,292.0079884572271,0.0018976785714285714,0.0014557135996375835,201.28923315536028,0.12298290649035457,0.9998310627445862,0.9966320653149235
53,1333108.5888891483,484419.0716319399,228.0,11045.0,741.2000614512643,4702767.268862915,298.03019655378796,0.001937719298245614,0.0014824001229025287,190.92043892631088,0.11683846985463293,0.9998423906565909,0.9968572244169434
54,237859534.4984877,120293207.7966908,235.0,10889.0,711.900847434784,3978884.1722750557,305.9133877768708,0.0018534468085106383,0.0014238016948695678,206.79106163000597,0.1273958948983601,0.999821080278638,0.9964337290207491
55,43647135447.61833,24920978831.88063,225.0,10925.0,741.7320232933408,4821295.96215148,294.58078273315624,0.0019422222222222224,0.0014834640465866817,201.89457390898792,0.11412928225977104,0.9998461550526837,0.9969320687822887
56,6399259.883247358,2746787.0262211263,234.0,10827.0,712.469609718281,3875014.8656175584,303.92875295498214,0.0018507692307692307,0.001424939219436562,200.53103941271672,0.13102047617531726,0.9998161375802607,0.996335552933203
57,7967225.628879875,3585627.662890072,220.0,11048.0,781.5436357101468,4369431.332748331,282.7225376855964,0.0020087272727272727,0.0015630872714202935,189.6199120495762,0.13981675895405318,0.9998211337869409,0.9964347919488121
58,17203040.801394112,7724174.2327446,233.0,11425.0,756.3880645519092,4458400.491693098,302.0936087025188,0.00196137339055794,0.0015127761291038185,201.7080097291343,0.12834647425775245,0.9998303454196272,0.996617810666873
59,39677583.406357765,17915061.53990116,222.0,11088.0,766.9312211679897,4918933.543801684,289.15239578103626,0.001997837837837838,0.0015338624423359795,193.2601507623888,0.11959405695969492,0.9998440858746436,0.996890927710319
60,657349.525785181,224306.31185739528,222.0,11215.0,774.2077075212743,5187789.966135856,289.7155347602071,0.0020207207207207207,0.0015484154150425485,183.5488122253298,0.11555730738072106,0.9998507634826053,0.9970237089071363
61,82381262015.11491,47014615887.41193,232.0,10676.0,698.9485515593149,4436720.330557788,305.48743469551357,0.0018406896551724137,0.0013978971031186297,208.26208059916925,0.11012775540453386,0.9998424627879415,0.9968586584444539
62,10116793.00734391,4063819.108998024,225.0,11726.0,797.1887711907652,5785028.52102323,294.18377237012027,0.002084622222222222,0.0015943775423815304,193.39220324708717,0.10986938460934828,0.9998621979531659,0.9972511561930737
63,94908244.3459621,42804155.12301749,220.0,11319.0,786.6744650571773,5608925.232994396,287.7683337332504,0.002058,0.0015733489301143543,192.5288441723365,0.1103497546493008,0.9998597459526775,0.9972023742419225
64,129367639.09661004,60962187.49039317,220.0,11479.0,801.8283247326918,5500553.9324779995,286.32064111296626,0.002087090909090909,0.0016036566494653836,193.1294528412805,0.11690138940228097,0.9998542277133221,0.9970926067961967
65,1341859183.0238297,691617114.6306287,215.0,11219.0,801.5340072263125,5529349.580600857,279.9382159422793,0.002087255813953488,0.001603068014452625,190.9599571239061,0.1162071414276873,0.9998550400918693,0.9971087649874595
66,6742917.902941261,2946260.09230669,221.0,11237.0,789.276100827552,4625666.324186225,284.74192968007173,0.002033846153846154,0.0015785522016551038,190.01957429829878,0.13469693504510244,0.9998293702905675,0.996598433568893
67,4448818.844004819,1701955.3779912782,221.0,11551.0,799.7208492926802,5813222.493866278,288.8757998548213,0.0020906787330316743,0.0015994416985853604,188.23658662709022,0.11003216073035932,0.9998624307171906,0.9972557872121287
68,1511024.138631991,589950.7685869163,216.0,11085.0,795.2712743665314,4819744.511185261,278.77280010722603,0.0020527777777777775,0.0015905425487330628,182.15549403903836,0.13124363182631518,0.9998349972135409,0.996710257786822
69,7999188.663413569,3370487.653198956,232.0,10671.0,704.5405220597303,4023379.871774014,302.9208304102436,0.0018398275862068964,0.0014090810441194604,198.9585367096162,0.12339483213270223,0.9998248883912249,0.9965093815329888
70,719096906.5440147,345676623.8586358,224.0,10667.0,722.9641392689983,4921831.997298548,295.0907083935198,0.0019048214285714287,0.0014459282785379967,197.85588487908066,0.106211250989782,0.999853110764515,0.9970703915213445
71,3295189.4756196057,1291836.410039966,224.0,11235.0,770.2994690155595,4966434.116308412,291.70473178070074,0.00200625,0.001540598938031119,190.3335049817976,0.1194928400012634,0.9998448988849996,0.9969070922553472
72,33338398436.0098,18955040305.844604,217.0,11175.0,789.7743673034106,5428289.291605481,282.9922180978269,0.0020599078341013823,0.001579548734606821,194.80108911604285,0.11492282021738418,0.9998545076865146,0.9970981754006037
73,81379979.72790033,38669485.531384975,228.0,10954.0,737.9303948068956,4407143.36783884,296.8843695038875,0.0019217543859649123,0.0014758607896137913,199.4310267243307,0.12357947431540159,0.9998325603836281,0.9966618275764512
74,25126153.033224653,11585079.688282195,224.0,10828.0,745.8300543585344,4279522.784566051,290.36105307697295,0.0019335714285714286,0.0014916601087170687,194.51674234006973,0.13000501683031448,0.9998257212096058,0.9965259278767753
75,6969095.090893149,2901762.6653132904,222.0,11295.0,783.5811852056794,5012070.63503279,288.29176129427395,0.0020351351351351353,0.001567162370411359,190.47345662241648,0.12252330932368331,0.999843661184715,0.9968824840804635
76,132129.2950826441,42694.52251076572,228.0,11126.0,758.4284747108171,4097320.521093333,293.3961572115883,0.0019519298245614036,0.0015168569494216342,182.02012438267909,0.140413775806944,0.9998148964742186,0.9963109039135292
77,17797064.415853746,7425737.841403875,224.0,10818.0,736.1674246666554,4870988.112942527,293.900535055555,0.0019317857142857142,0.0014723348493333108,193.33723848904722,0.11127606604399401,0.999848866922358,0.9969859932533556
78,13117394137.833122,7203537989.796558,222.0,10544.0,724.2683606302601,4625658.937704036,291.1627947084306,0.00189981981981982,0.0014485367212605201,198.40864811024602,0.11342098769246313,0.999843423743431,0.9968777633629906
79,378255.2217358991,131997.35999795533,218.0,10805.0,766.8179119754284,4458623.5191594185,281.8139699466549,0.0019825688073394497,0.0015336358239508568,178.93889643049766,0.13190413006362742,0.9998280146532489,0.9965714964600098
80,27089597.467697416,11958269.824128326,229.0,10958.0,732.5403434566016,4517841.267532667,299.1780616011681,0.001914061135371179,0.001465080686913203,198.5713436787853,0.118796200667374,0.9998378561131129,0.9967670820221105
81,2514106351.144201,1327195903.693161,239.0,11157.0,712.5878266725471,4355041.524501453,313.14034796519013,0.0018672803347280335,0.0014251756533450943,212.3583522500231,0.11661530814658101,0.9998363763416116,0.9967376689285826
82,2260368980.776008,1158588280.4707575,219.0,11205.0,782.3554797292944,5517977.563430469,286.44267958286895,0.0020465753424657534,0.0015647109594585887,194.75483726300416,0.11094044593172919,0.9998582169878845,0.9971719581552199
83,5272967.220788021,2094326.6128130383,232.0,11743.0,775.8896335158292,5202542.819771524,302.6976903090799,0.002024655172413793,0.0015517792670316584,198.13446577159863,0.11573081444872735,0.9998508633834656,0.9970256956453832
84,15535504.743529707,6703537.951250086,219.0,10372.0,725.2650438796524,4374607.721611478,286.01957553385387,0.0018944292237442924,0.0014505300877593044,189.01475413991656,0.12026143571460757,0.999834210267518,0.9966946173220473
85,17002982342.15604,10235185064.884624,218.0,10339.0,732.5496020792857,4021047.266474011,282.2744008229216,0.0018970642201834864,0.0014650992041585714,195.2715223256139,0.1334793311713796,0.9998178211909651,0.9963689921802236
86,159302928.86879474,73962046.09345739,218.0,10622.0,743.2972315510176,4948168.195833795,285.8076029110284,0.0019489908256880733,0.0014865944631020352,191.22622153329448,0.11167239235657682,0.9998497833537314,0.9970042173865533
87,6730613628.787588,3640528885.1309104,230.0,10750.0,712.646769481777,4427819.770130168,301.69223970010256,0.0018695652173913043,0.001425293538963554,205.06501971112488,0.1147172191458707,0.9998390524442099,0.9967908624382849
88,32747345.58593481,14322006.163730204,231.0,11456.0,758.7481629443133,5024269.682285293,301.9710770842628,0.001983722943722944,0.0015174963258886265,200.61390966058568,0.11460088020530006,0.9998489833924282,0.9969883093393902
89,12921035861.680626,7932590963.510284,213.0,11331.0,831.3470325252208,4904547.824243767,272.59374380833555,0.002127887323943662,0.0016626940650504415,191.2182077185963,0.1409416494000776,0.9998304946628482,0.9966207763892745
90,26887337.716901973,12449572.312331015,220.0,11089.0,779.7325063243084,4670576.8562820945,284.4308762314916,0.0020161818181818184,0.0015594650126486164,191.31839403604988,0.13019468839948284,0.9998330543463222,0.9966716443620872
91,16386184911.921082,9253667509.966896,222.0,10100.0,694.0943514183696,4077531.496793547,291.0267164503163,0.00181981981981982,0.001388188702836739,198.4400525530773,0.11817173978591751,0.9998297758455172,0.9966064923926451
92,178734891107.66992,107967817642.71628,216.0,10616.0,753.2412247311942,4804900.567575936,281.875172293935,0.0019659259259259257,0.0015064824494623883,194.59710293834254,0.11810052941600231,0.9998432347945316,0.9968740067830414
93,2570531.986311272,973544.3749191292,216.0,11263.0,800.5843054592817,5546982.886373967,281.3694928365754,0.002085740740740741,0.0016011686109185632,182.89637527591142,0.1155633181961359,0.99985567211548,0.9971213362670875
94,385195.9417915711,140543.0827904686,237.0,10652.0,696.0265469068884,3396594.300389949,306.0802794760351,0.001797805907172996,0.0013920530938137765,194.88203207202716,0.14265826445115656,0.9997950810472634,0.9959175159340967
95,27304622.44637911,12252815.007704066,233.0,11232.0,740.042169367221,4472362.08635984,303.55026956380107,0.0019282403433476395,0.0014800843387344418,202.20374659839328,0.12247511239311139,0.9998345299072219,0.9967009700694227
96,77084541250.94046,47239241777.29657,225.0,10966.0,750.8654433680338,4441655.682429297,292.08961730377723,0.001949511111111111,0.0015017308867360676,202.37421196977115,0.12695586536505143,0.9998309492006915,0.9966298089501535
97,44374896.0179296,21676446.803828947,229.0,10986.0,743.4624328902673,4019569.3473082744,295.5361162578472,0.001918951965065502,0.0014869248657805346,199.90069158636408,0.1375367843626434,0.9998150392819101,0.9963137400905194
98,724186.0770919045,268903.26788930444,221.0,11090.0,777.4992432286783,4544945.662221782,285.27358956510795,0.002007239819004525,0.0015549984864573565,184.04943581680484,0.13302876380017906,0.9998289310145793,0.9965897048106079
99,46145091991.20581,27888294705.98852,216.0,11674.0,837.7748324510248,5524124.771205724,278.69063494891856,0.002161851851851852,0.0016755496649020498,194.4268185831374,0.12707409018383542,0.9998483425217298,0.9969755653191975
