,rho,lambd,S,Nsum,Nmean,Nsd,S0,np,n,Ss,alpha0,beta0,Sdown
24,31059124.86101565,12307881.70419737,281.0,86988.0,309.5658362989324,1040954.7082990336,311.1792325715918,0.0015478291814946619,0.0013977153822433668,,0.09545008883014205,7321.708127116925,280.58219359094545
25,13350743.926709156,5110438.272909226,280.0,89348.0,319.1,1087753.9185714286,310.49156089921274,0.0015955000000000001,0.0014388152731307704,,0.0973390012343451,7390.7439715084065,279.5770740453293
26,10568956.557649711,3879318.150578848,289.0,89640.0,310.1730103806228,1088582.1153961278,321.40299959523264,0.0015508650519031142,0.0013945109428488611,,0.09218758644867854,7563.442088947599,288.55263787603883
27,42296448.44412218,17001548.46694483,281.0,88167.0,313.7615658362989,1076264.800800395,310.8966419900304,0.0015688078291814947,0.0014179471260231122,,0.0952339695843011,7444.544904578116,280.5881951000608
28,12796176.319074873,4886550.326820591,280.0,87784.0,313.51428571428573,1054342.3426530613,310.612156501047,0.0015675714285714286,0.001413080559834819,,0.0973392076246137,7258.537409120535,279.5735711507167
29,3269062.531408998,1155162.251231689,283.0,89021.0,314.5618374558304,1055719.8504164116,315.4008377723149,0.0015728091872791521,0.0014112359470690988,,0.09842606942675546,7169.015055098189,282.5435534735184
30,35452962.45025112,13896131.949322749,283.0,88003.0,310.96466431095405,1080332.0128856646,313.5843678598645,0.0015548233215547703,0.0014031790009272245,,0.09229993386607445,7601.191800219554,282.58044899712945
31,6933428.863946303,2539875.136795992,277.0,87778.0,316.88808664259926,1093093.326825581,307.98745607763874,0.0015844404332129964,0.0014250255695133337,,0.09626389519478933,7401.661685462676,276.56883715125264
32,10251663.50708558,3793573.999654039,282.0,88590.0,314.1489361702128,1087906.5664704996,313.4074304024059,0.001570744680851064,0.0014133359870608852,,0.09392748973685491,7523.548170085536,281.56567837472556
33,10476860.945288025,3964776.759896977,278.0,89388.0,321.53956834532374,1090652.2124631228,308.43484047056745,0.0016076978417266187,0.00144905808733579,,0.09776234544689766,7411.125831278702,277.57756315889173
34,4869682.086071666,1777569.666927892,278.0,89478.0,321.863309352518,1095465.779876818,309.07915565236107,0.00160931654676259,0.0014474932774282748,,0.09964426063375564,7263.304821682424,277.5645532568595
35,7938534.844578539,2966669.550528698,281.0,88931.0,316.48042704626334,1061475.1962361166,312.05671228255244,0.0015824021352313167,0.0014249172746439312,,0.09843699753685636,7237.711989896987,280.56591740540205
36,10788384.591737932,4118678.595232277,281.0,88932.0,316.48398576512454,1051010.2995656086,311.6662299535824,0.0015824199288256228,0.0014267185766845027,,0.09908461822381188,7199.49575554622,280.571588672302
37,7415659.214163037,2741318.2979760217,278.0,88780.0,319.3525179856115,1087635.4800476166,308.89177022870905,0.0015967625899280574,0.0014370729258061112,,0.09718208039356978,7393.713532300539,277.57017771475245
38,12171231.398116026,4528925.170217821,283.0,87906.0,310.6219081272085,1085152.510756783,314.47203991638156,0.0015531095406360424,0.0013976759272998373,,0.09317200916202587,7500.514048534057,282.56490781527503
39,4943003.186580818,1769848.455264755,282.0,89798.0,318.4326241134752,1097332.3305668728,313.96690314921636,0.001592163120567376,0.0014300551921124385,,0.09592144218240864,7454.30406161419,281.5550275659179
40,12688905.489466976,4861777.36143065,279.0,88517.0,317.2652329749104,1080596.1590421498,309.38475064602835,0.001586326164874552,0.0014305326913360641,,0.09804373542646229,7295.380398929391,278.57718591788466
41,6849253.194717027,2501942.806905708,285.0,88819.0,311.6456140350877,1046594.6358140968,317.01490023439914,0.0015582280701754384,0.001400864753270709,,0.09588482623638228,7304.934514962748,284.5532221513353
42,8206330.1130186785,3030684.104586156,276.0,88823.0,321.82246376811594,1130613.8271765383,306.659736194846,0.0016091123188405796,0.0014482338161206055,,0.09590588364609728,7550.286599020033,275.5757244338786
43,4803854.76111421,1752382.1397421125,281.0,89091.0,317.0498220640569,1046367.492179684,312.4960496528754,0.0015852491103202845,0.0014254740195750219,,0.09968192988273455,7150.112468989837,280.55711649453076
44,67751147.4226559,27745325.030634686,285.0,87318.0,306.37894736842105,1039046.4739427516,315.15237812982417,0.0015318947368421054,0.0013853298604021662,,0.09450627110099764,7329.301242462958,284.58391875329386
45,20614528.394199844,7875964.589768279,283.0,89041.0,314.63250883392226,1101340.2748442355,313.9531836764865,0.0015731625441696112,0.0014180617466162154,,0.09273035176045286,7646.157486167236,282.57499062703283
46,6458405.918884143,2334423.658852066,282.0,88461.0,313.6914893617021,1082682.2275162216,313.85239762998134,0.0015684574468085106,0.0014092771103232382,,0.09463377278118448,7445.952268973878,281.5573362475443
47,10940233.138126958,4083267.9911532486,282.0,88560.0,314.0425531914894,1077701.4591821334,313.24927544979636,0.0015702127659574469,0.0014135707077508194,,0.09479203083319096,7456.168494998974,281.5670843504215
48,50820505.77912908,20446404.295697927,284.0,87914.0,309.556338028169,1054795.2045725056,314.2817189333901,0.001547781690140845,0.0013986495984933949,,0.0937834539657726,7456.8036223311265,283.58333922155975
49,31629167.22418059,12675772.81574966,282.0,88501.0,313.8333333333333,1049292.8055555555,312.019284878435,0.0015691666666666666,0.0014181975968966252,,0.09734773638093083,7284.183739758903,281.5839535146054
50,6997470.126843237,2613268.593027072,278.0,89101.0,320.5071942446043,1077557.2931137104,308.6697702843337,0.0016025359712230215,0.0014433062220172042,,0.09972651093226659,7236.321658728671,277.57092718923053
51,17966407.33249688,6871155.501944274,277.0,87875.0,317.2382671480144,1115243.733842485,307.2330898828528,0.001586191335740072,0.0014301031186697126,,0.09421781449654028,7589.34563655277,276.58386513974375
52,9986576.848369628,3816487.612144756,273.0,87915.0,322.032967032967,1072306.76448094,302.6880037445298,0.001610164835164835,0.0014522379300205219,,0.10011364638245454,7252.9469382859,272.58574417370016
53,29885600.10026789,11738915.642301887,280.0,88161.0,314.86071428571427,1102200.2127423468,310.1518448318378,0.0015743035714285713,0.001421255450661599,,0.0942135222059084,7542.73599683161,279.58533524433585
54,14060453.831298344,5353012.878951551,280.0,88493.0,316.0464285714286,1084971.5442729592,310.6423412934132,0.001580232142857143,0.0014243550900296476,,0.09581978511953158,7432.468608924652,279.5756818252737
55,3369374.3485272275,1195369.7615824854,279.0,89309.0,320.1039426523297,1085029.655862592,310.7815474871184,0.0016005197132616486,0.0014368452812292816,,0.09879078332431697,7272.162609098412,278.55375876703863
56,22250747.667135756,8574782.281710494,281.0,88678.0,315.5800711743772,1108327.7382505285,311.5697209792123,0.0015779003558718861,0.0014230843697086426,,0.09354085529108888,7606.753034704248,280.5798775342819
57,3642288.73431886,1278377.9432516326,283.0,87932.0,310.71378091872793,1051063.8509408284,315.59637288687696,0.0015535689045936398,0.0013931085328334643,,0.09588554306056025,7264.434701869459,282.5427566257237
58,6567242.773325532,2320568.822897362,285.0,88684.0,311.1719298245614,1126713.4335980304,317.6650964058238,0.001555859649122807,0.0013958725872530915,,0.09050204036106832,7711.829378012346,284.5500399565804
59,4016334.727290607,1407078.6707845803,283.0,88614.0,313.1236749116608,1080708.984704516,315.5948927405807,0.0015656183745583038,0.0014039200576170413,,0.09441260028224797,7435.024845306664,282.5455856196738
60,5264499.086878063,1892649.6543017896,278.0,89905.0,323.3992805755396,1143689.1607189071,309.3651374017344,0.0016169964028776979,0.0014530564231491194,,0.09593920275824498,7572.798091780288,277.56510290840487
61,6483234.92227071,2398995.482600788,277.0,87983.0,317.6281588447653,1069654.349098776,307.77606226940856,0.0015881407942238267,0.0014293346817041443,,0.09886644384722433,7228.613805068467,276.56917408637526
62,1667111.0520117655,553380.9308043078,278.0,87968.0,316.431654676259,1114320.885616687,311.1311243559452,0.0015821582733812948,0.0014136804889272575,,0.09568889568384098,7386.857580623047,277.5343158661165
63,48846834.9389454,19718793.14541158,283.0,88949.0,314.30742049469967,1073800.3189202014,313.04183878898993,0.0015715371024734985,0.0014207206350451654,,0.09473525984741145,7498.37303097863,282.58710580643935
64,9958758.74497264,3732847.9062141194,274.0,89160.0,325.4014598540146,1135432.1453993288,304.1212781807293,0.0016270072992700731,0.0014658625751765902,,0.09654287265526067,7591.770033666567,273.58410348193365
65,19463426.901733942,7573636.3031398095,285.0,87057.0,305.46315789473687,1005115.5679409048,315.9597455210042,0.0015273157894736844,0.0013776596739633194,,0.09657253674776368,7132.771491555654,284.5679217788256
66,68766976.88762106,28624184.588592365,282.0,87222.0,309.2978723404256,1015403.8474422815,311.5027721799539,0.0015464893617021277,0.001400019643318169,,0.09736608537632273,7189.4625213032505,281.5911634974074
67,5017088.063248524,1792967.8986458536,282.0,87898.0,311.6950354609929,1074334.6587696795,314.10247632556263,0.0015584751773049647,0.0013991930440703532,,0.09541051051200553,7332.489033764747,281.5515865288191
68,5648378.495645586,2055536.2023301723,282.0,86973.0,308.4148936170213,1030804.9661611588,313.79255047362216,0.0015420744680851063,0.0013858359586409472,,0.09735474595861726,7117.454547259704,281.5531112666492
69,4654788.736165892,1658819.522478019,282.0,89565.0,317.6063829787234,1113453.0826542932,314.07229002228917,0.001588031914893617,0.001425866000366408,,0.09576068298243834,7444.944814292412,281.55328124907555
70,13182923.025224457,5032600.926448347,282.0,87357.0,309.77659574468083,1030455.1309416024,312.89441357650645,0.001548882978723404,0.0013959501386022694,,0.09697246054540934,7197.662773280809,281.5688949641557
71,10626191.106946366,4017264.310368499,281.0,87707.0,312.12455516014234,1042392.3012119908,311.9184395372771,0.0015606227758007117,0.001405928423630726,,0.09742758807822417,7215.248018363714,280.5682955249781
72,27218327.48113245,10728980.054543976,278.0,89305.0,321.2410071942446,1117415.118174525,307.77459378070546,0.001606205035971223,0.0014508182579818674,,0.09571696782958092,7578.6889768853425,277.5907839193899
73,20702302.51388228,7885906.796225315,283.0,88002.0,310.9611307420495,1100993.4366517249,314.0604963654665,0.0015548056537102474,0.00140103580390438,,0.09216622339542441,7600.592452906855,282.572973239941
74,5145538.136794787,1839115.444249828,284.0,88862.0,312.8943661971831,1076898.3127851617,316.3098767131378,0.0015644718309859155,0.0014046668558596602,,0.09514824511170009,7381.464861546527,283.5494534915334
75,4718701.72481499,1668167.461563744,285.0,88873.0,311.83508771929826,1060843.0219267467,317.65867921406874,0.0015591754385964913,0.0013988756771872884,,0.09417385907556235,7427.091184958617,284.54507389080254
76,12629339.149104243,4864869.09215411,277.0,88487.0,319.4476534296029,1059735.9440107392,307.03356145875864,0.0015972382671480144,0.001440998820773633,,0.09908998445779943,7271.162815588733,276.5817261317176
77,6619386.234056346,2369217.8382666195,279.0,87797.0,314.68458781362006,1120345.592271425,310.68666038358975,0.0015734229390681003,0.0014129509115647465,,0.09263432352362004,7626.49770527266,278.5622284699751
78,6634910.677402135,2424561.2218930614,281.0,87928.0,312.9110320284698,1062933.9814085434,312.5385310427769,0.0015645551601423488,0.001406674557959789,,0.09630325872512735,7303.359079336954,280.55973740095055
79,8810235.978378626,3214429.89048952,286.0,88357.0,308.94055944055947,1068672.1677954912,318.19665640797126,0.0015447027972027973,0.0013884023955096868,,0.09299149222949883,7465.21193617999,285.55370678453056
80,31945710.596508358,12888882.95726552,277.0,88108.0,318.07942238267145,1085063.3583130238,306.30563664588595,0.0015903971119133572,0.0014382366737485139,,0.09850539160387571,7300.294178475843,276.59407997375877
81,20496970.683035225,8027153.988873325,283.0,88447.0,312.53356890459366,1029637.5633607612,313.52286690520634,0.0015626678445229683,0.00141053507313618,,0.09724581259778506,7252.420620773893,282.5757224770453
82,9427697.036787458,3506866.5093898587,288.0,87348.0,303.2916666666667,1007332.9010416666,320.1338693524766,0.0015164583333333334,0.0013642417807380972,,0.09573119875720382,7125.377089438345,287.5498496939576
83,2826117.9885641253,962800.347753491,283.0,89461.0,316.1166077738516,1118600.103010401,316.1350535304236,0.0015805830388692578,0.0014149174379896885,,0.09362720804311135,7556.123201592102,282.5387302965062
84,5267153.512100138,1879219.4573018544,285.0,89069.0,312.52280701754387,1088283.807374577,317.4646619484909,0.0015626140350877193,0.0014028175522485644,,0.0945667201221523,7417.078388869458,284.54790102222
85,5454833.039438104,1938420.0303635416,286.0,88365.0,308.96853146853147,1073307.464044697,318.71010080199255,0.0015448426573426573,0.0013862911746072837,,0.09347131201492465,7415.597067825116,285.5446704967094
86,7724590.461687515,2797550.14192537,282.0,88112.0,312.45390070921985,1093771.120215281,313.8342898604308,0.0015622695035460992,0.0014037981642985125,,0.0930624878380289,7542.2342391155535,281.5594299881804
87,6192845.68624468,2307030.978504072,273.0,88195.0,323.05860805860806,1084797.4104845093,303.1200243958345,0.0016152930402930402,0.001454786765997832,,0.10065959404421512,7226.269784869246,272.5781246170187
88,21290578.966306377,8394059.545555523,282.0,88896.0,315.2340425531915,1057230.3991247923,312.25374910348376,0.0015761702127659574,0.0014234576887424185,,0.09811645888557001,7253.918990301873,281.57955296460494
89,6925352.041524913,2533216.8189173853,284.0,88141.0,310.3556338028169,1050175.158735866,315.8949816191102,0.0015517781690140844,0.001395099718714048,,0.09601211036000881,7265.22786283395,283.5543704746308
90,3963199.234961841,1390744.300608405,280.0,88029.0,314.38928571428573,1116042.402028061,312.19894253312424,0.0015719464285714286,0.001409822200000888,,0.09485867275363642,7431.17186376004,279.55096447300235
91,8710429.999484543,3178020.407594678,283.0,88284.0,311.9575971731449,1092788.7190500568,314.81456542061534,0.0015597879858657245,0.0014021587578396525,,0.09310970447499217,7529.605886657341,282.55981485205336
92,25062151.49605405,9638433.708836185,275.0,88579.0,322.10545454545456,1164142.7488793388,304.87262723652503,0.001610527272727273,0.0014527214332574207,,0.09207874364469978,7888.473363966462,274.5930697539238
93,12161693.184925212,4557372.096071869,282.0,88637.0,314.3156028368794,1082915.286919672,313.17538306903805,0.001571578014184397,0.001415133576773823,,0.09443086340935504,7492.961123521978,281.5688374264812
94,8229725.247071542,3071834.917700164,280.0,88822.0,317.2214285714286,1080141.1866836734,310.9619739847117,0.001586107142857143,0.0014281810547737085,,0.09782096502248115,7299.974266485128,279.56819330040986
95,16182796.189732471,6121966.104446729,283.0,88950.0,314.31095406360424,1094839.7760990895,314.1248091874487,0.0015715547703180211,0.0014158385042889207,,0.09329140940821114,7588.257660969072,282.57140817051
96,16343940.32132974,6245422.593100663,279.0,88644.0,317.7204301075269,1124530.4666435427,309.4526916040357,0.0015886021505376346,0.001432270624962371,,0.09499011031447595,7539.051277131222,278.5799988868158
97,27710027.641873658,11142648.171645371,276.0,88028.0,318.94202898550725,1069514.3154799412,305.2283678288329,0.0015947101449275362,0.001442002272366844,,0.0992407380815442,7265.173054144251,275.5944539990711
98,7715292.303330864,2842983.6854377748,282.0,88004.0,312.07092198581563,1053643.9524168803,313.50626935314426,0.001560354609929078,0.001403544499789082,,0.096166637768037,7297.460597377667,281.5604989252845
99,17244151.172570974,6584492.091520807,279.0,87956.0,315.2544802867383,1093586.053519354,309.5052599924487,0.0015762724014336917,0.0014209128465562419,,0.0943318715866577,7531.456880143231,278.57930806668463
100,28452630.974936213,11084387.663637407,286.0,88630.0,309.8951048951049,1056688.639346667,317.01667570741057,0.0015494755244755245,0.0013978759918894731,,0.0931940241179481,7499.81560040961,285.57282183099954
