,R,Smean,Ssd
0,14.0,65.62989428600308,2.4466220444809745
1,15.0,69.99972900358071,2.633118633008319
2,16.0,74.14282049401028,2.8060243325163245
3,17.0,78.08021383636071,2.9663593481359496
4,18.0,81.83029245097246,3.11514187441428
5,19.0,85.40918437485898,3.2533393354370372
6,20.0,88.83109964862055,3.381848409051073
7,21.0,92.10861065829096,3.5014892339152914
8,22.0,95.25288558873548,3.613006561523295
9,23.0,98.27388344300334,3.7170741631604765
10,24.0,101.18051755757082,3.8143005812436277
11,25.0,103.9807932504797,3.905235235515633
12,26.0,106.68192417310703,3.9903743822937083
13,27.0,109.29043107001311,4.070166686879504
14,28.0,111.81222595293423,4.145018310409976
15,29.0,114.2526841339206,4.215297487787288
16,30.0,116.61670611224676,4.281338612348817
17,31.0,118.9087709478861,4.343445861787235
18,32.0,121.13298246306995,4.401896407519112
19,33.0,123.29310937835061,4.456943251309557
20,34.0,125.39262029922781,4.508817731383233
21,35.0,127.43471431473448,4.557731737124492
22,36.0,129.42234784326033,4.603879667718234
23,37.0,131.35825825767074,4.647440166218109
24,38.0,133.244984736981,4.6885776568176185
25,39.0,135.08488672192095,4.727443709679431
26,40.0,136.88016029385557,4.764178254593736
27,41.0,138.6328527484515,4.798910662001622
28,42.0,140.34487559540966,4.8317607075178834
29,43.0,142.01801618205565,4.862839433989667
30,44.0,143.65394811044393,4.892249923306709
31,45.0,145.2542405939297,4.9200879885981355
32,46.0,146.8203668791417,4.946442796085651
33,47.0,148.35371184231713,4.971397424679316
34,48.0,149.85557885453443,4.995029370382462
35,49.0,151.32719599807695,5.017411001684526
36,50.0,152.7697217056442,5.038609971359571
37,51.0,154.1842498851074,5.058689589420703
38,52.0,155.5718145847522,5.0777091614094045
39,53.0,156.93339424726824,5.0957242956951765
40,54.0,158.269915594968,5.112787183029726
41,55.0,159.58225718371506,5.128946851219093
42,56.0,160.87125265869406,5.144249397447578
43,57.0,162.13769374137627,5.158738200498938
44,58.0,163.3823329737328,5.172454114867961
45,59.0,164.6058862428637,5.185435648532955
46,60.0,165.8090351066858,5.197719125967255
47,61.0,166.99242893910395,5.209338837796152
48,62.0,168.15668691113657,5.220327178353961
49,63.0,169.30239982275137,5.230714772265991
50,64.0,170.43013179864462,5.240530591060562
51,65.0,171.54042185985705,5.249802060713003
52,66.0,172.63378538192867,5.25855516093333
53,67.0,173.71071544923691,5.266814516925382
54,68.0,174.771684114225,5.274603484273878
55,69.0,175.8171435693908,5.281944227552265
56,70.0,176.84752723915713,5.28885779318472
57,71.0,177.86325079808208,5.295364177046285
58,72.0,178.8647131212673,5.301482387238351
