,N,Smean,Ssd
1086,10.859999999999813,1.2306846139117362,0.18851618422272406
1087,10.869999999999813,1.203277493654769,0.18569264917022477
1088,10.879999999999812,1.176313494923988,0.18288380260427922
1089,10.889999999999812,1.1497893367388083,0.1800901352283088
1090,10.899999999999812,1.123701684239023,0.17731212859390702
1091,10.909999999999812,1.098047150124105,0.17455025492637857
1092,10.919999999999812,1.072822296108909,0.17180497695640806
1093,10.929999999999811,1.0480236343946152,0.16907674775785078
1094,10.939999999999811,1.0236476291542953,0.16636601059183365
1095,10.949999999999811,0.9996906980319573,0.16367319875729375
1096,10.95999999999981,0.9761492136544718,0.16099873544800528
1097,10.96999999999981,0.9530195051552396,0.15834303361619684
1098,10.97999999999981,0.9302978597087416,0.15570649584292282
1099,10.98999999999981,0.9079805240752157,0.1530895142151552
1100,10.99999999999981,0.8860637061542307,0.15049247020977854
1101,11.00999999999981,0.8645435765465447,0.1479157345845565
1102,11.01999999999981,0.8434162701230714,0.14535966727602906
1103,11.02999999999981,0.8226778876001571,0.14282461730452606
1104,11.039999999999809,0.8023244971201011,0.14031092268635004
1105,11.049999999999809,0.7823521358361414,0.13781891035302626
1106,11.059999999999809,0.762756811500746,0.1353488960778794
1107,11.069999999999808,0.7435345040564354,0.1329011844098005
1108,11.079999999999808,0.7246811672280609,0.13047606861431021
1109,11.089999999999808,0.7061927301156937,0.12807383062194455
1110,11.099999999999808,0.688065098787084,0.1256947409839611
1111,11.109999999999808,0.6702941578687589,0.12333905883535949
1112,11.119999999999807,0.6528757721348947,0.12100703186523974
1113,11.129999999999807,0.635805788092904,0.11869889629453333
1114,11.139999999999807,0.61908003556489,0.11641487686102903
1115,11.149999999999807,0.60269432926398,0.11415518681164881
1116,11.159999999999807,0.586644470364693,0.11192002790212839
1117,11.169999999999806,0.5709262480663201,0.10970959040383216
1118,11.179999999999806,0.5555354411485063,0.10752405311784449
1119,11.189999999999806,0.5404678195180367,0.10536358339621667
1120,11.199999999999806,0.5257191457460809,0.10322833717033719
1121,11.209999999999805,0.5112851765948374,0.10111845898634488
1122,11.219999999999805,0.49716166453289773,0.09903408204757103
1123,11.229999999999805,0.4833443592382913,0.09697532826389822
1124,11.239999999999805,0.4698290090885427,0.09494230830797663
1125,11.249999999999805,0.4566113626367824,0.09293512167818362
