,R,Smean,Ssd
242,228.30515513802075,287.58392520975946,6.5507172536278
243,228.74043704920342,287.71557383640976,6.55857877850197
244,229.17489221187705,287.846706434511,6.566422031685638
245,229.60852531905329,287.97732695289983,6.574247099497035
246,230.04134101951152,288.10743929549056,6.5820540676700805
247,230.47334391838044,288.2370473219524,6.589843021359057
248,230.9045385777095,288.3661548483742,6.59761404514323
249,231.33492951703124,288.49476564791655,6.605367223031509
250,231.76452121391375,288.62288345145186,6.613102638466836
251,232.19331810450436,288.7505119481923,6.620820374331
252,232.6213245840639,288.8776547863067,6.628520512948781
253,233.04854500749255,289.0043155735257,6.636203136092762
254,233.47498368984665,289.1304978777355,6.643868324987557
255,233.9006449068472,289.2562052275617,6.6515161603141655
256,234.32553289538018,289.38144111294133,6.659146722214556
257,234.7496518539884,289.5062089856857,6.666760090295741
258,235.17300594335575,289.630512260032,6.674356343634307
259,235.59559928678317,289.7543543131856,6.681935560780498
260,236.0174359706574,289.87773848585255,6.689497819762551
261,236.43852004491197,290.0006680827624,6.6970431980908245
262,236.8588555234807,290.12314637318156,6.704571772762052
263,237.2784463847443,290.24517659141816,6.712083620263451
264,237.69729657196956,290.3667619373172,6.719578816576691
265,238.1154099937417,290.4879055767475,6.727057437182145
266,238.53279052439015,290.60861064208007,6.734519557062825
267,238.949442004407,290.72888023265745,6.741965250708415
268,239.3653682408596,290.8487174152561,6.749394592119217
269,239.78057300779642,290.9681252245393,6.7568076548100775
270,240.19506004664638,291.0871066635034,6.764204511814356
271,240.60883306661236,291.2056647039158,6.771585235687693
272,241.0218957450584,291.3238022867453,6.778949898512009
273,241.43425172789108,291.44152232258546,6.786298571899092
274,241.84590462993484,291.5588276920703,6.793631326994591
275,242.2568580353019,291.6757212462833,6.800948234481632
276,242.66711549775604,291.7922058071591,6.808249364584524
277,243.07668054107154,291.908284167879,6.815534787072585
278,243.48555665938588,292.02395909325884,6.8228045712636005
279,243.89374731754785,292.13923332013104,6.8300587860275614
280,244.30125595145995,292.2541095577204,6.837297499790263
281,244.7080859684159,292.3685904880131,6.8445207805367465
282,245.1142407474329,292.4826787661197,6.851728695814979
283,245.51972363957924,292.5963770206323,6.858921312739274
284,245.92453796829673,292.7096878539757,6.86609869799373
285,246.32868702971868,292.82261384275284,6.873260917835769
286,246.7321740929828,292.9351575380844,6.880408038099454
287,247.13500240053983,293.0473214659428,6.887540124198854
288,247.5371751684577,293.1591081274812,6.894657241131519
289,247.93869558672074,293.2705199993567,6.901759453481679
290,248.33956681952526,293.38155953404834,6.908846825423556
291,248.73979200557017,293.4922291601702,6.915919420724732
